SprintIndex,SeasonID,RaceID,EventIndex,Team,Number,Color,DriverID,FullName,Abbreviation,LapNumber,LapNumberFlow,PaceDiff,PaceDiffTeammatesDelta,PaceDiffTeammateBest,PaceDiffTeammatesMean,PaceDiffClear
2,2021,2021101,10,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,34.0,627,-0.284,-0.308,12.000,-0.438,-0.284
2,2021,2021101,10,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,35.0,628,-0.448,-0.124,12.000,-0.510,-0.448
2,2021,2021101,10,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,36.0,629,-0.611,0.192,11.000,-0.515,-0.611
2,2021,2021101,10,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,37.0,630,-0.315,-0.244,12.000,-0.437,-0.315
2,2021,2021101,10,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,38.0,631,-0.336,-0.251,12.000,-0.462,-0.336
2,2021,2021101,10,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,39.0,632,-0.305,-0.101,12.000,-0.355,-0.305
2,2021,2021101,10,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,40.0,633,-0.495,-0.327,12.000,-0.658,-0.495
2,2021,2021101,10,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,41.0,634,-1.513,0.993,11.000,-1.016,-0.844
2,2021,2021101,10,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,42.0,635,-1.140,0.454,11.000,-0.913,-1.140
2,2021,2021101,10,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,43.0,636,-0.378,-0.391,12.000,-0.574,-0.378
2,2021,2021101,10,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,44.0,637,-0.687,0.286,11.000,-0.544,-0.687
2,2021,2021101,10,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,45.0,638,-0.773,0.528,11.000,-0.509,-0.773
2,2021,2021101,10,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,46.0,639,-0.447,-9.564,12.000,-5.229,-0.447
2,2021,2021101,10,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,47.0,640,-0.314,-3.887,12.000,-2.257,-0.314
2,2021,2021101,10,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,48.0,641,-1.324,1.375,11.000,-0.637,-0.561
2,2021,2021101,10,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,49.0,642,-0.394,0.071,11.000,-0.358,-0.394
2,2021,2021101,10,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,50.0,643,-2.303,2.257,11.000,-1.175,-2.303
2,2021,2021101,10,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,51.0,644,-2.526,2.255,11.000,-1.399,-2.526
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,1.0,594,-,nan,nan,-,-
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,2.0,595,-,nan,nan,-,-
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,3.0,596,-,nan,nan,-,-
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,4.0,597,-13.297,-13.523,12.000,-6.535,-13.297
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,5.0,598,-0.780,-0.090,12.000,-0.735,-0.780
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,6.0,599,-0.141,0.947,11.000,-0.615,-0.141
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,7.0,600,-0.492,0.128,11.000,-0.556,-0.207
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,8.0,601,-0.143,0.292,11.000,-0.289,-0.143
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,9.0,602,-0.437,1.103,11.000,-0.989,-0.437
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,10.0,603,-0.395,0.092,11.000,-0.441,-0.395
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,11.0,604,-0.174,0.081,11.000,-0.214,-0.174
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,12.0,605,-0.391,0.072,11.000,-0.427,-0.217
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,13.0,606,-0.322,-0.045,12.000,-0.299,-0.322
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,14.0,607,-0.395,-0.025,12.000,-0.383,-0.395
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,15.0,608,-0.229,0.307,11.000,-0.383,-0.229
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,16.0,609,-0.274,0.281,11.000,-0.414,-0.274
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,17.0,610,-0.345,-0.091,12.000,-0.299,-0.345
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,18.0,611,-,nan,nan,-,-
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,19.0,612,-,nan,nan,-,-
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,20.0,613,-0.860,-0.679,12.000,-0.520,-0.860
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,21.0,614,-0.457,-0.024,12.000,-0.445,-0.457
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,22.0,615,-0.572,-0.321,12.000,-0.411,-0.572
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,23.0,616,-0.499,nan,nan,-,-0.499
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,24.0,617,-0.922,nan,nan,-,-0.922
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,25.0,618,-0.668,-0.157,12.000,-0.590,-0.668
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,26.0,619,-0.832,-0.404,12.000,-0.630,-0.832
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,27.0,620,-0.519,-0.129,12.000,-0.455,-0.519
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,28.0,621,-0.042,0.344,11.000,-0.214,-0.042
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,29.0,622,0.052,0.489,11.000,-0.193,0.052
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,30.0,623,-0.210,0.183,11.000,-0.301,-0.210
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,31.0,624,-0.117,0.289,11.000,-0.262,-0.117
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,32.0,625,0.051,0.672,11.000,-0.285,0.051
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,33.0,626,-0.465,-0.142,12.000,-0.394,-0.465
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,34.0,627,-0.592,-0.308,12.000,-0.438,-0.592
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,35.0,628,-0.572,-0.124,12.000,-0.510,-0.572
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,36.0,629,-0.419,0.192,11.000,-0.515,-0.419
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,37.0,630,-0.559,-0.244,12.000,-0.437,-0.559
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,38.0,631,-0.587,-0.251,12.000,-0.462,-0.587
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,39.0,632,-0.406,-0.101,12.000,-0.355,-0.406
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,40.0,633,-0.822,-0.327,12.000,-0.658,-0.822
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,41.0,634,-0.520,0.993,11.000,-1.016,-0.520
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,42.0,635,-0.686,0.454,11.000,-0.913,-0.686
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,43.0,636,-0.769,-0.391,12.000,-0.574,-0.769
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,44.0,637,-0.401,0.286,11.000,-0.544,-0.401
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,45.0,638,-0.245,0.528,11.000,-0.509,-0.245
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,46.0,639,-10.011,-9.564,12.000,-5.229,-2.192
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,47.0,640,-4.201,-3.887,12.000,-2.257,-4.201
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,48.0,641,0.051,1.375,11.000,-0.637,0.051
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,49.0,642,-0.323,0.071,11.000,-0.358,-0.001
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,50.0,643,-0.046,2.257,11.000,-1.175,-0.046
2,2021,2021101,10,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,51.0,644,-0.271,2.255,11.000,-1.399,-0.271
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,1.0,646,-,nan,nan,-,-
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,2.0,647,-,nan,nan,-,-
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,3.0,648,-,nan,nan,-,-
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,4.0,649,-,nan,nan,-,-
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,5.0,650,-0.808,1.354,12.000,-0.131,-0.808
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,6.0,651,-0.231,-0.036,11.000,-0.249,-0.231
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,7.0,652,-0.428,-0.113,11.000,-0.484,-0.428
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,8.0,653,-0.288,-0.391,11.000,-0.483,-0.288
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,9.0,654,0.062,-0.830,11.000,-0.353,0.062
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,10.0,655,-0.530,-1.051,11.000,-1.056,-0.029
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,11.0,656,-0.205,nan,nan,-,-0.205
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,12.0,657,-0.273,nan,nan,-,-0.273
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,13.0,658,-0.812,1.640,12.000,0.008,-0.812
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,14.0,659,-0.405,0.757,12.000,-0.026,-0.405
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,15.0,660,-,nan,nan,-,-
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,16.0,661,-,nan,nan,-,-
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,17.0,662,0.791,-1.022,11.000,0.280,0.791
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,18.0,663,0.976,-3.297,11.000,-0.673,0.976
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,19.0,664,1.168,-1.070,11.000,0.633,1.168
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,20.0,665,0.562,-0.387,11.000,0.368,0.963
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,21.0,666,0.323,-0.710,11.000,-0.032,0.323
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,22.0,667,-0.221,0.158,12.000,-0.142,0.485
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,23.0,668,0.268,-0.734,11.000,-0.099,0.268
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,24.0,669,0.176,-0.628,11.000,-0.138,0.176
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,25.0,670,-0.097,-0.446,11.000,-0.320,-0.097
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,26.0,671,-0.025,-0.200,11.000,-0.125,-0.025
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,27.0,672,-0.262,0.059,12.000,-0.233,-0.262
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,28.0,673,-0.288,-0.118,11.000,-0.347,-0.288
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,29.0,674,-0.765,0.287,12.000,-0.621,-0.765
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,30.0,675,-1.358,0.932,12.000,-0.892,-0.380
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,31.0,676,-0.273,-0.070,11.000,-0.308,-0.273
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,32.0,677,-0.464,-0.090,11.000,-0.509,-0.464
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,33.0,678,-1.499,nan,nan,-,-1.499
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,34.0,679,-2.703,nan,nan,-,-1.123
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,35.0,680,-0.244,-0.439,11.000,-0.464,-0.244
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,36.0,681,-0.249,-0.298,11.000,-0.398,-0.249
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,37.0,682,-0.633,0.106,12.000,-0.580,-0.191
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,38.0,683,-0.242,0.078,12.000,-0.203,-0.242
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,39.0,684,-0.520,0.248,12.000,-0.396,-0.520
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,40.0,685,-0.463,0.071,12.000,-0.427,-0.463
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,41.0,686,-0.530,0.069,12.000,-0.495,-0.530
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,42.0,687,-0.739,-0.118,11.000,-0.798,-0.739
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,43.0,688,-0.740,0.059,12.000,-0.711,-0.740
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,44.0,689,-0.855,0.445,12.000,-0.632,-0.855
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,45.0,690,-0.732,0.110,12.000,-0.677,-0.732
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,46.0,691,-0.873,0.189,12.000,-0.778,-0.873
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,47.0,692,-0.747,-0.242,11.000,-0.868,-0.747
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,48.0,693,-0.770,-2.599,11.000,-2.070,-0.770
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,49.0,694,-0.953,0.557,12.000,-0.674,-0.953
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,50.0,695,-1.989,-2.053,11.000,-3.015,-1.031
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,51.0,696,-1.033,0.049,12.000,-1.008,-1.033
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,52.0,697,-0.751,-1.378,11.000,-1.440,-0.751
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,53.0,698,-,nan,nan,-,-
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,54.0,699,-,nan,nan,-,-
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,55.0,700,0.556,-1.382,11.000,-0.135,0.556
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,56.0,701,0.089,-0.958,11.000,-0.390,0.673
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,57.0,702,0.744,-1.814,11.000,-0.163,0.744
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,58.0,703,0.791,-1.743,11.000,-0.080,0.791
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,59.0,704,0.481,-1.636,11.000,-0.337,0.481
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,60.0,705,0.066,-1.127,11.000,-0.497,0.066
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,61.0,706,0.043,-0.691,11.000,-0.302,0.043
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,62.0,707,0.273,-0.898,11.000,-0.176,0.273
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,63.0,708,0.220,-1.319,11.000,-0.440,0.220
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,64.0,709,0.645,-1.425,11.000,-0.068,0.645
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,65.0,710,0.589,-1.309,11.000,-0.066,0.589
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,66.0,711,-2.022,1.663,12.000,-1.190,0.633
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,67.0,712,0.611,-1.255,11.000,-0.017,0.611
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,68.0,713,0.728,-1.177,11.000,0.139,0.728
2,2021,2021111,11,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,69.0,714,1.152,-2.069,11.000,0.117,1.152
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,1.0,646,-,nan,nan,-,-
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,2.0,647,-,nan,nan,-,-
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,3.0,648,-,nan,nan,-,-
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,4.0,649,-,nan,nan,-,-
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,5.0,650,0.546,1.354,12.000,-0.131,0.546
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,6.0,651,-0.267,-0.036,11.000,-0.249,-0.267
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,7.0,652,-0.541,-0.113,11.000,-0.484,-0.541
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,8.0,653,-0.679,-0.391,11.000,-0.483,-0.679
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,9.0,654,-0.768,-0.830,11.000,-0.353,-0.768
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,10.0,655,-1.581,-1.051,11.000,-1.056,-1.581
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,11.0,656,-,nan,nan,-,-
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,12.0,657,-,nan,nan,-,-
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,13.0,658,0.828,1.640,12.000,0.008,0.828
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,14.0,659,0.352,0.757,12.000,-0.026,0.622
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,15.0,660,0.347,nan,nan,-,0.347
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,16.0,661,-0.342,nan,nan,-,-0.342
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,17.0,662,-0.231,-1.022,11.000,0.280,-0.231
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,18.0,663,-2.321,-3.297,11.000,-0.673,-0.076
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,19.0,664,0.098,-1.070,11.000,0.633,0.098
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,20.0,665,0.175,-0.387,11.000,0.368,0.175
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,21.0,666,-0.387,-0.710,11.000,-0.032,-0.387
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,22.0,667,-0.063,0.158,12.000,-0.142,-0.063
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,23.0,668,-0.466,-0.734,11.000,-0.099,-0.466
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,24.0,669,-0.452,-0.628,11.000,-0.138,-0.452
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,25.0,670,-0.543,-0.446,11.000,-0.320,-0.543
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,26.0,671,-0.225,-0.200,11.000,-0.125,-0.225
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,27.0,672,-0.203,0.059,12.000,-0.233,-0.203
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,28.0,673,-0.406,-0.118,11.000,-0.347,-0.406
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,29.0,674,-0.478,0.287,12.000,-0.621,-0.478
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,30.0,675,-0.426,0.932,12.000,-0.892,-0.426
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,31.0,676,-0.343,-0.070,11.000,-0.308,-0.343
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,32.0,677,-0.554,-0.090,11.000,-0.509,-0.554
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,33.0,678,-,nan,nan,-,-
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,34.0,679,-,nan,nan,-,-
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,35.0,680,-0.683,-0.439,11.000,-0.464,-0.683
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,36.0,681,-0.547,-0.298,11.000,-0.398,-0.547
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,37.0,682,-0.527,0.106,12.000,-0.580,-0.527
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,38.0,683,-0.164,0.078,12.000,-0.203,-0.164
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,39.0,684,-0.272,0.248,12.000,-0.396,-0.272
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,40.0,685,-0.392,0.071,12.000,-0.427,-0.392
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,41.0,686,-0.461,0.069,12.000,-0.495,-0.461
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,42.0,687,-0.857,-0.118,11.000,-0.798,-0.857
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,43.0,688,-0.681,0.059,12.000,-0.711,-0.681
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,44.0,689,-0.410,0.445,12.000,-0.632,-0.410
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,45.0,690,-0.622,0.110,12.000,-0.677,-0.622
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,46.0,691,-0.684,0.189,12.000,-0.778,-0.684
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,47.0,692,-0.989,-0.242,11.000,-0.868,-0.989
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,48.0,693,-3.369,-2.599,11.000,-2.070,-0.541
2,2021,2021111,11,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,49.0,694,-0.396,0.557,12.000,-0.674,-0.396
