SeasonID,EventIndex,EventNumber,RaceID,SprintIndex,Team,PaceDiffAvg,PaceDiffClearAvg,PaceDiffMeanAvg,PaceDiffClearMeanAvg,PaceDiffDeltaAvg,PaceDiffClearDeltaAvg,PaceDiffLapsCountBetterID,PaceDiffClearLapsCountBetterID,PaceDiffValueBetterID,PaceDiffValueBetter
2023,14,12,2023121,1,Alfa Romeo,-0.406,-0.252,-0.396,-0.234,0.021,-0.101,3.0,23.0,3.0,-0.3325526315789474
2023,14,12,2023121,1,Williams,-0.224,-0.189,-0.23,-0.192,-0.067,0.01,27.0,27.0,24.0,-0.1425833333333333
2023,14,12,2023121,1,Haas F1 Team,-0.787,-0.628,-0.812,-0.633,0.266,0.002,22.0,22.0,22.0,-0.6936944444444444
2023,15,13,2023131,1,Red Bull Racing,1.139,1.172,1.164,1.201,0.487,0.427,2.0,2.0,2.0,1.2650588235294118
2023,15,13,2023131,1,Alpine,0.558,0.618,0.547,0.612,0.431,0.408,17.0,17.0,17.0,0.8229411764705881
2023,15,13,2023131,1,Aston Martin,0.345,0.394,0.241,0.295,0.992,0.979,19.0,19.0,19.0,0.9141176470588236
2023,15,13,2023131,1,Ferrari,0.235,0.338,0.196,0.311,-1.395,-1.195,8.0,8.0,8.0,0.5295799999999999
2023,15,13,2023131,1,Williams,-1.519,-1.466,-4.459,-4.394,-3.02,-3.15,24.0,24.0,24.0,-0.5306666666666667
2023,15,13,2023131,1,Haas F1 Team,-0.613,-0.552,-0.667,-0.601,1.046,1.041,25.0,25.0,22.0,-0.173921568627451
2023,15,13,2023131,1,Alpha Tauri,-0.334,-0.277,-0.31,-0.251,-0.052,-0.055,9.0,9.0,29.0,-0.2838799999999999
2023,15,13,2023131,1,Alfa Romeo,-0.637,-0.586,-0.644,-0.592,1.657,1.621,23.0,23.0,23.0,0.1316521739130434
2023,15,13,2023131,1,McLaren,-0.107,-0.05,0.058,0.12,0.501,0.594,28.0,4.0,4.0,0.3262448979591836
2023,15,13,2023131,1,Mercedes,0.108,0.172,0.067,0.134,0.333,0.273,1.0,1.0,1.0,0.2993469387755102
2023,16,14,2023141,1,Red Bull Racing,0.627,0.697,0.618,0.691,0.069,0.016,2.0,2.0,2.0,0.6631489361702128
2023,16,14,2023141,1,Alpine,-0.438,-0.369,-0.55,-0.488,0.56,0.557,17.0,17.0,17.0,-0.1732727272727272
2023,16,14,2023141,1,Aston Martin,-0.426,-0.362,-0.428,-0.362,0.725,0.655,19.0,19.0,19.0,-0.0923191489361702
2023,16,14,2023141,1,Ferrari,0.451,0.51,0.453,0.513,0.036,0.041,6.0,6.0,6.0,0.4527234042553192
2023,16,14,2023141,1,Williams,-0.379,-0.296,-0.387,-0.3,-0.514,-0.532,24.0,24.0,24.0,-0.1423191489361702
