Number,Abbreviation,Laptime,LapNumber,Stint,PitOutTime,PitInTime,Compound,TrackStatus,TyreLife,Position,RaceID,SafetyCarEnter,SafetyCarLeave,VirtualSafetyCarEnter,VirtualSafetyCarLeave,LaptimeDiff,LaptimeNaN,LaptimeMovingAverage,LaptimeClear,LaptimeClearPace,Pace,PaceMarker,PaceClearMarker,PaceDiff,PaceDiffClear,Consistency,ConsistencySign,ConsistencyClear,CompoundColor,LaptimeOutlier,TheOnlyValueInGroup,LaptimeMistake,MistakesLosses,PitLap,StintMeanLaptime,StintMeanConsistency,StintVerticalLine,StintLabel,LapsLeading,LaptimeSeriesActual,FullName,FirstName,LastName,Color,Overtakes,SeasonID,SprintIndex,EventIndex,EventNumber
23,ALB,,1.0,1.0,,,H,1,1,10.0,2025230,0,0,0,0,,1,,,,85.918,,,,,-,,,#A5AFB9,1,1.0,0,,0,85.918,0.084,0,0,0,1,Alexander Albon,Alexander,Albon,#64C4FF,-,2025,0,27,23
23,ALB,,2.0,1.0,,,H,1,2,10.0,2025230,0,0,0,0,,1,,,,85.918,,,,,-,,,#A5AFB9,1,0.0,0,,0,85.918,0.084,0,0,0,1,Alexander Albon,Alexander,Albon,#64C4FF,0.0,2025,0,27,23
23,ALB,85.739,3.0,1.0,,,H,1,3,10.0,2025230,0,0,0,0,,0,,85.739,,85.918,85.921,85.921,-0.182,-0.182,-,,,#A5AFB9,0,0.0,0,,0,85.918,0.084,0,0,0,1,Alexander Albon,Alexander,Albon,#64C4FF,0.0,2025,0,27,23
23,ALB,85.788,4.0,1.0,,,H,1,4,10.0,2025230,0,0,0,0,0.0489999999999923,0,85.764,85.788,85.764,85.918,85.69,85.69,0.098,0.098,0.025,0.025,0.025,#A5AFB9,0,0.0,0,,0,85.918,0.084,0,0,0,1,Alexander Albon,Alexander,Albon,#64C4FF,0.0,2025,0,27,23
23,ALB,85.638,5.0,1.0,,,H,1,5,10.0,2025230,0,0,0,0,0.1499999999999914,0,85.713,85.638,85.713,85.918,85.589,85.589,0.049,0.049,0.075,-0.075,0.075,#A5AFB9,0,0.0,0,,0,85.918,0.084,0,0,0,1,Alexander Albon,Alexander,Albon,#64C4FF,0.0,2025,0,27,23
23,ALB,85.714,6.0,1.0,,,H,1,6,10.0,2025230,0,0,0,0,0.0759999999999934,0,85.676,85.714,85.676,85.918,85.659,85.653,0.061,0.061,0.038,0.038,0.038,#A5AFB9,0,0.0,0,,0,85.918,0.084,0,0,0,1,Alexander Albon,Alexander,Albon,#64C4FF,0.0,2025,0,27,23
23,ALB,85.968,7.0,1.0,,,H,1,7,10.0,2025230,0,0,0,0,0.2540000000000049,0,85.841,85.968,85.841,85.918,85.811,85.752,0.216,0.216,0.127,0.127,0.127,#A5AFB9,0,0.0,0,,0,85.918,0.084,0,0,0,1,Alexander Albon,Alexander,Albon,#64C4FF,0.0,2025,0,27,23
23,ALB,85.982,8.0,1.0,,,H,1,8,10.0,2025230,0,0,0,0,0.0139999999999957,0,85.975,85.982,85.975,85.918,85.869,85.82,0.162,0.162,0.007,0.007,0.007,#A5AFB9,0,0.0,0,,0,85.918,0.084,0,0,0,1,Alexander Albon,Alexander,Albon,#64C4FF,0.0,2025,0,27,23
23,ALB,86.055,9.0,1.0,,,H,1,9,10.0,2025230,0,0,0,0,0.0730000000000075,0,86.018,86.055,86.018,85.918,85.929,85.86,0.195,0.195,0.037,0.037,0.037,#A5AFB9,0,0.0,0,,0,85.918,0.084,0,0,0,1,Alexander Albon,Alexander,Albon,#64C4FF,0.0,2025,0,27,23
23,ALB,86.045,10.0,1.0,,,H,1,10,10.0,2025230,0,0,0,0,0.0100000000000051,0,86.05,86.045,86.05,85.918,86.009,85.995,0.05,0.05,0.005,-0.005,0.005,#A5AFB9,0,0.0,0,,0,85.918,0.084,0,0,0,1,Alexander Albon,Alexander,Albon,#64C4FF,0.0,2025,0,27,23
23,ALB,86.023,11.0,1.0,,,H,1,11,10.0,2025230,0,0,0,0,0.0220000000000055,0,86.034,86.023,86.034,85.918,86.336,86.117,-0.094,-0.094,0.011,-0.011,0.011,#A5AFB9,0,0.0,0,,0,85.918,0.084,0,1,0,1,Alexander Albon,Alexander,Albon,#64C4FF,0.0,2025,0,27,23
23,ALB,86.205,12.0,1.0,,,H,1,12,10.0,2025230,0,0,0,0,0.1820000000000021,0,86.114,86.078,86.051,85.918,86.296,86.217,-0.012,-0.138,0.154,0.154,,#A5AFB9,1,0.0,1,0.1543,0,85.918,0.084,0,0,0,1,Alexander Albon,Alexander,Albon,#64C4FF,0.0,2025,0,27,23
23,ALB,86.134,13.0,1.0,,,H,1,13,10.0,2025230,0,0,0,0,0.0709999999999979,0,86.17,86.134,86.106,85.918,86.073,85.989,0.145,0.145,0.028,0.028,0.028,#A5AFB9,0,0.0,0,,0,85.918,0.084,0,0,0,1,Alexander Albon,Alexander,Albon,#64C4FF,0.0,2025,0,27,23
23,ALB,86.096,14.0,1.0,,,H,1,14,10.0,2025230,0,0,0,0,0.0379999999999967,0,86.115,86.096,86.115,85.918,85.816,85.801,0.295,0.295,0.019,-0.019,0.019,#A5AFB9,0,0.0,0,,0,85.918,0.084,0,0,0,1,Alexander Albon,Alexander,Albon,#64C4FF,0.0,2025,0,27,23
23,ALB,86.125,15.0,1.0,,,H,1,15,10.0,2025230,0,0,0,0,0.0289999999999963,0,86.11,86.125,86.11,85.918,85.735,85.641,0.484,0.484,0.014,0.014,0.014,#A5AFB9,0,0.0,0,,0,85.918,0.084,0,0,0,1,Alexander Albon,Alexander,Albon,#64C4FF,0.0,2025,0,27,23
23,ALB,85.509,16.0,1.0,,,H,1,16,10.0,2025230,0,0,0,0,0.6159999999999997,0,85.817,85.509,85.817,85.918,86.239,85.563,-0.054,-0.054,0.308,-0.308,0.308,#A5AFB9,0,0.0,0,,0,85.918,0.084,0,0,0,1,Alexander Albon,Alexander,Albon,#64C4FF,0.0,2025,0,27,23
23,ALB,85.849,17.0,1.0,,,H,1,17,10.0,2025230,0,0,0,0,0.3400000000000034,0,85.679,85.614,85.562,85.918,85.495,85.402,0.447,0.213,0.287,0.287,,#A5AFB9,1,0.0,1,0.2873,0,85.918,0.084,0,0,0,1,Alexander Albon,Alexander,Albon,#64C4FF,0.0,2025,0,27,23
23,ALB,85.72,18.0,1.0,,,H,1,18,10.0,2025230,0,0,0,0,0.1290000000000049,0,85.785,85.72,85.667,85.918,85.62,85.354,0.366,0.366,0.053,0.053,0.053,#A5AFB9,0,0.0,0,,0,85.918,0.084,0,0,0,1,Alexander Albon,Alexander,Albon,#64C4FF,0.0,2025,0,27,23
23,ALB,86.019,19.0,1.0,,,H,1,19,10.0,2025230,0,0,0,0,0.2990000000000066,0,85.87,86.019,85.87,85.918,85.56,85.56,0.459,0.459,0.15,0.15,0.15,#A5AFB9,0,0.0,0,,0,85.918,0.084,0,0,0,1,Alexander Albon,Alexander,Albon,#64C4FF,0.0,2025,0,27,23
5,BOR,,1.0,1.0,,,H,1,1,11.0,2025230,0,0,0,0,,1,,,,86.114,,,,,-,,,#A5AFB9,1,1.0,0,,0,86.114,0.102,0,0,0,1,Gabriel Bortoleto,Gabriel,Bortoleto,#52E252,-,2025,0,27,23
5,BOR,,2.0,1.0,,,H,1,2,11.0,2025230,0,0,0,0,,1,,,,86.114,,,,,-,,,#A5AFB9,1,0.0,0,,0,86.114,0.102,0,0,0,1,Gabriel Bortoleto,Gabriel,Bortoleto,#52E252,0.0,2025,0,27,23
5,BOR,85.915,3.0,1.0,,,H,1,3,11.0,2025230,0,0,0,0,,0,,85.915,,86.114,85.921,85.921,-0.006,-0.006,-,,,#A5AFB9,0,0.0,0,,0,86.114,0.102,0,0,0,1,Gabriel Bortoleto,Gabriel,Bortoleto,#52E252,0.0,2025,0,27,23
5,BOR,85.663,4.0,1.0,,,H,1,4,11.0,2025230,0,0,0,0,0.2520000000000095,0,85.789,85.663,85.789,86.114,85.69,85.69,-0.027,-0.027,0.126,-0.126,0.126,#A5AFB9,0,0.0,0,,0,86.114,0.102,0,0,0,1,Gabriel Bortoleto,Gabriel,Bortoleto,#52E252,0.0,2025,0,27,23
5,BOR,85.754,5.0,1.0,,,H,1,5,11.0,2025230,0,0,0,0,0.0910000000000081,0,85.708,85.754,85.708,86.114,85.589,85.589,0.165,0.165,0.046,0.046,0.046,#A5AFB9,0,0.0,0,,0,86.114,0.102,0,0,0,1,Gabriel Bortoleto,Gabriel,Bortoleto,#52E252,0.0,2025,0,27,23
5,BOR,85.711,6.0,1.0,,,H,1,6,11.0,2025230,0,0,0,0,0.0430000000000063,0,85.732,85.711,85.732,86.114,85.659,85.653,0.058,0.058,0.022,-0.022,0.022,#A5AFB9,0,0.0,0,,0,86.114,0.102,0,0,0,1,Gabriel Bortoleto,Gabriel,Bortoleto,#52E252,0.0,2025,0,27,23
5,BOR,85.932,7.0,1.0,,,H,1,7,11.0,2025230,0,0,0,0,0.2210000000000036,0,85.822,85.932,85.822,86.114,85.811,85.752,0.18,0.18,0.111,0.111,0.111,#A5AFB9,0,0.0,0,,0,86.114,0.102,0,0,0,1,Gabriel Bortoleto,Gabriel,Bortoleto,#52E252,0.0,2025,0,27,23
5,BOR,86.132,8.0,1.0,,,H,1,8,11.0,2025230,0,0,0,0,0.2000000000000028,0,86.032,86.132,86.032,86.114,85.869,85.82,0.312,0.312,0.1,0.1,0.1,#A5AFB9,0,0.0,0,,0,86.114,0.102,0,0,0,1,Gabriel Bortoleto,Gabriel,Bortoleto,#52E252,0.0,2025,0,27,23
5,BOR,86.203,9.0,1.0,,,H,1,9,11.0,2025230,0,0,0,0,0.0709999999999979,0,86.168,86.203,86.168,86.114,85.929,85.86,0.343,0.343,0.035,0.035,0.035,#A5AFB9,0,0.0,0,,0,86.114,0.102,0,0,0,1,Gabriel Bortoleto,Gabriel,Bortoleto,#52E252,0.0,2025,0,27,23
5,BOR,86.612,10.0,1.0,,,H,1,10,11.0,2025230,0,0,0,0,0.4089999999999918,0,86.408,86.314,86.258,86.114,86.009,85.995,0.617,0.319,0.353,0.353,,#A5AFB9,1,0.0,1,0.3535,0,86.114,0.102,0,0,0,1,Gabriel Bortoleto,Gabriel,Bortoleto,#52E252,0.0,2025,0,27,23
5,BOR,86.425,11.0,1.0,,,H,1,11,11.0,2025230,0,0,0,0,0.1869999999999976,0,86.518,86.425,86.369,86.114,86.336,86.117,0.308,0.308,0.056,0.056,0.056,#A5AFB9,0,0.0,0,,0,86.114,0.102,0,1,0,1,Gabriel Bortoleto,Gabriel,Bortoleto,#52E252,0.0,2025,0,27,23
5,BOR,86.33,12.0,1.0,,,H,1,12,11.0,2025230,0,0,0,0,0.0949999999999988,0,86.378,86.33,86.378,86.114,86.296,86.217,0.113,0.113,0.047,-0.047,0.047,#A5AFB9,0,0.0,0,,0,86.114,0.102,0,0,0,1,Gabriel Bortoleto,Gabriel,Bortoleto,#52E252,0.0,2025,0,27,23
5,BOR,86.491,13.0,1.0,,,H,1,13,11.0,2025230,0,0,0,0,0.1610000000000013,0,86.41,86.491,86.41,86.114,86.073,85.989,0.502,0.502,0.081,0.081,0.081,#A5AFB9,0,0.0,0,,0,86.114,0.102,0,0,0,1,Gabriel Bortoleto,Gabriel,Bortoleto,#52E252,0.0,2025,0,27,23
5,BOR,86.492,14.0,1.0,,,H,1,14,11.0,2025230,0,0,0,0,0.0010000000000047,0,86.492,86.492,86.492,86.114,85.816,85.801,0.691,0.691,0.001,0.001,0.001,#A5AFB9,0,0.0,0,,0,86.114,0.102,0,0,0,1,Gabriel Bortoleto,Gabriel,Bortoleto,#52E252,0.0,2025,0,27,23
5,BOR,86.145,15.0,1.0,,,H,1,15,11.0,2025230,0,0,0,0,0.3470000000000084,0,86.318,86.145,86.318,86.114,85.735,85.641,0.504,0.504,0.174,-0.174,0.174,#A5AFB9,0,0.0,0,,0,86.114,0.102,0,0,0,1,Gabriel Bortoleto,Gabriel,Bortoleto,#52E252,0.0,2025,0,27,23
5,BOR,85.979,16.0,1.0,,,H,1,16,11.0,2025230,0,0,0,0,0.1659999999999968,0,86.062,85.979,86.062,86.114,86.239,85.563,0.416,0.416,0.083,-0.083,0.083,#A5AFB9,0,0.0,0,,0,86.114,0.102,0,0,0,1,Gabriel Bortoleto,Gabriel,Bortoleto,#52E252,0.0,2025,0,27,23
5,BOR,86.055,17.0,1.0,,,H,1,17,11.0,2025230,0,0,0,0,0.0760000000000076,0,86.017,86.055,86.017,86.114,85.495,85.402,0.653,0.653,0.038,0.038,0.038,#A5AFB9,0,0.0,0,,0,86.114,0.102,0,0,0,1,Gabriel Bortoleto,Gabriel,Bortoleto,#52E252,0.0,2025,0,27,23
5,BOR,85.813,18.0,1.0,,,H,1,18,11.0,2025230,0,0,0,0,0.2420000000000044,0,85.934,85.813,85.934,86.114,85.62,85.354,0.459,0.459,0.121,-0.121,0.121,#A5AFB9,0,0.0,0,,0,86.114,0.102,0,0,0,1,Gabriel Bortoleto,Gabriel,Bortoleto,#52E252,0.0,2025,0,27,23
5,BOR,86.279,19.0,1.0,,,H,1,19,11.0,2025230,0,0,0,0,0.465999999999994,0,86.046,86.279,86.046,86.114,85.56,85.56,0.719,0.719,0.233,0.233,0.233,#A5AFB9,0,0.0,0,,0,86.114,0.102,0,0,0,1,Gabriel Bortoleto,Gabriel,Bortoleto,#52E252,0.0,2025,0,27,23
87,BEA,,1.0,1.0,,,M,1,7,12.0,2025230,0,0,0,0,,1,,,,86.175,,,,,-,,,#F0E628,1,1.0,0,,0,86.175,0.138,0,0,0,1,Oliver Bearman,Oliver,Bearman,#505050,-,2025,0,27,23
87,BEA,,2.0,1.0,,,M,1,8,12.0,2025230,0,0,0,0,,1,,,,86.175,,,,,-,,,#F0E628,1,0.0,0,,0,86.175,0.138,0,0,0,1,Oliver Bearman,Oliver,Bearman,#505050,0.0,2025,0,27,23
87,BEA,86.05,3.0,1.0,,,M,1,9,12.0,2025230,0,0,0,0,,0,,86.05,,86.175,85.921,85.921,0.129,0.129,-,,,#F0E628,0,0.0,0,,0,86.175,0.138,0,0,0,1,Oliver Bearman,Oliver,Bearman,#505050,0.0,2025,0,27,23
87,BEA,85.758,4.0,1.0,,,M,1,10,12.0,2025230,0,0,0,0,0.2920000000000016,0,85.904,85.758,85.904,86.175,85.69,85.69,0.068,0.068,0.146,-0.146,0.146,#F0E628,0,0.0,0,,0,86.175,0.138,0,0,0,1,Oliver Bearman,Oliver,Bearman,#505050,0.0,2025,0,27,23
87,BEA,85.593,5.0,1.0,,,M,1,11,12.0,2025230,0,0,0,0,0.164999999999992,0,85.676,85.593,85.676,86.175,85.589,85.589,0.004,0.004,0.082,-0.082,0.082,#F0E628,0,0.0,0,,0,86.175,0.138,0,0,0,1,Oliver Bearman,Oliver,Bearman,#505050,0.0,2025,0,27,23
87,BEA,85.901,6.0,1.0,,,M,1,12,12.0,2025230,0,0,0,0,0.3079999999999927,0,85.747,85.901,85.747,86.175,85.659,85.653,0.248,0.248,0.154,0.154,0.154,#F0E628,0,0.0,0,,0,86.175,0.138,0,0,0,1,Oliver Bearman,Oliver,Bearman,#505050,0.0,2025,0,27,23
87,BEA,86.33,7.0,1.0,,,M,1,13,12.0,2025230,0,0,0,0,0.429000000000002,0,86.116,85.97,85.935,86.175,85.811,85.752,0.578,0.217,0.395,0.395,,#F0E628,1,0.0,1,0.3948,0,86.175,0.138,0,0,0,1,Oliver Bearman,Oliver,Bearman,#505050,0.0,2025,0,27,23
87,BEA,86.038,8.0,1.0,,,M,1,14,12.0,2025230,0,0,0,0,0.2920000000000016,0,86.184,86.038,86.004,86.175,85.869,85.82,0.218,0.218,0.034,0.034,0.034,#F0E628,0,0.0,0,,0,86.175,0.138,0,0,0,1,Oliver Bearman,Oliver,Bearman,#505050,0.0,2025,0,27,23
87,BEA,86.598,9.0,1.0,,,M,1,15,12.0,2025230,0,0,0,0,0.5600000000000023,0,86.318,86.236,86.137,86.175,85.929,85.86,0.738,0.375,0.461,0.461,,#F0E628,1,0.0,1,0.4612,0,86.175,0.138,0,0,0,1,Oliver Bearman,Oliver,Bearman,#505050,0.0,2025,0,27,23
87,BEA,86.433,10.0,1.0,,,M,1,16,12.0,2025230,0,0,0,0,0.164999999999992,0,86.516,86.433,86.334,86.175,86.009,85.995,0.438,0.438,0.099,0.099,0.099,#F0E628,0,0.0,0,,0,86.175,0.138,0,0,0,1,Oliver Bearman,Oliver,Bearman,#505050,0.0,2025,0,27,23
87,BEA,86.43,11.0,1.0,,,M,1,17,12.0,2025230,0,0,0,0,0.0030000000000001,0,86.432,86.43,86.432,86.175,86.336,86.117,0.313,0.313,0.001,-0.001,0.001,#F0E628,0,0.0,0,,0,86.175,0.138,0,1,0,1,Oliver Bearman,Oliver,Bearman,#505050,0.0,2025,0,27,23
87,BEA,86.322,12.0,1.0,,,M,1,18,12.0,2025230,0,0,0,0,0.108000000000004,0,86.376,86.322,86.376,86.175,86.296,86.217,0.105,0.105,0.054,-0.054,0.054,#F0E628,0,0.0,0,,0,86.175,0.138,0,0,0,1,Oliver Bearman,Oliver,Bearman,#505050,0.0,2025,0,27,23
87,BEA,86.273,13.0,1.0,,,M,1,19,12.0,2025230,0,0,0,0,0.0490000000000065,0,86.298,86.273,86.298,86.175,86.073,85.989,0.284,0.284,0.025,-0.025,0.025,#F0E628,0,0.0,0,,0,86.175,0.138,0,0,0,1,Oliver Bearman,Oliver,Bearman,#505050,0.0,2025,0,27,23
87,BEA,86.47,14.0,1.0,,,M,1,20,12.0,2025230,0,0,0,0,0.1970000000000027,0,86.372,86.47,86.372,86.175,85.816,85.801,0.669,0.669,0.099,0.099,0.099,#F0E628,0,0.0,0,,0,86.175,0.138,0,0,0,1,Oliver Bearman,Oliver,Bearman,#505050,0.0,2025,0,27,23
87,BEA,86.139,15.0,1.0,,,M,1,21,12.0,2025230,0,0,0,0,0.331000000000003,0,86.304,86.139,86.304,86.175,85.735,85.641,0.498,0.498,0.165,-0.165,0.165,#F0E628,0,0.0,0,,0,86.175,0.138,0,0,0,1,Oliver Bearman,Oliver,Bearman,#505050,0.0,2025,0,27,23
87,BEA,86.058,16.0,1.0,,,M,1,22,12.0,2025230,0,0,0,0,0.0809999999999888,0,86.098,86.058,86.098,86.175,86.239,85.563,0.495,0.495,0.04,-0.04,0.04,#F0E628,0,0.0,0,,0,86.175,0.138,0,0,0,1,Oliver Bearman,Oliver,Bearman,#505050,0.0,2025,0,27,23
87,BEA,86.419,17.0,1.0,,,M,1,23,12.0,2025230,0,0,0,0,0.36099999999999,0,86.238,86.035,86.047,86.175,85.495,85.402,1.017,0.633,0.372,0.372,,#F0E628,1,0.0,1,0.3725,0,86.175,0.138,0,0,0,1,Oliver Bearman,Oliver,Bearman,#505050,0.0,2025,0,27,23
87,BEA,86.012,18.0,1.0,,,M,1,24,12.0,2025230,0,0,0,0,0.4069999999999965,0,86.215,86.012,86.024,86.175,85.62,85.354,0.658,0.658,0.011,-0.011,0.011,#F0E628,0,0.0,0,,0,86.175,0.138,0,0,0,1,Oliver Bearman,Oliver,Bearman,#505050,0.0,2025,0,27,23
87,BEA,86.149,19.0,1.0,,,M,1,25,12.0,2025230,0,0,0,0,0.1370000000000004,0,86.08,86.149,86.08,86.175,85.56,85.56,0.589,0.589,0.069,0.069,0.069,#F0E628,0,0.0,0,,0,86.175,0.138,0,0,0,1,Oliver Bearman,Oliver,Bearman,#505050,0.0,2025,0,27,23
16,LEC,,1.0,1.0,,,H,1,1,13.0,2025230,0,0,0,0,,1,,,,86.173,,,,,-,,,#A5AFB9,1,1.0,0,,0,86.173,0.232,0,0,0,1,Charles Leclerc,Charles,Leclerc,#CC1400,-,2025,0,27,23
16,LEC,,2.0,1.0,,,H,1,2,13.0,2025230,0,0,0,0,,1,,,,86.173,,,,,-,,,#A5AFB9,1,0.0,0,,0,86.173,0.232,0,0,0,1,Charles Leclerc,Charles,Leclerc,#CC1400,0.0,2025,0,27,23
16,LEC,86.111,3.0,1.0,,,H,1,3,13.0,2025230,0,0,0,0,,0,,86.111,,86.173,85.921,85.921,0.19,0.19,-,,,#A5AFB9,0,0.0,0,,0,86.173,0.232,0,0,0,1,Charles Leclerc,Charles,Leclerc,#CC1400,0.0,2025,0,27,23
16,LEC,85.638,4.0,1.0,,,H,1,4,13.0,2025230,0,0,0,0,0.472999999999999,0,85.875,85.638,85.875,86.173,85.69,85.69,-0.052,-0.052,0.237,-0.237,0.237,#A5AFB9,0,0.0,0,,0,86.173,0.232,0,0,0,1,Charles Leclerc,Charles,Leclerc,#CC1400,0.0,2025,0,27,23
16,LEC,85.718,5.0,1.0,,,H,1,5,13.0,2025230,0,0,0,0,0.0799999999999983,0,85.678,85.718,85.678,86.173,85.589,85.589,0.129,0.129,0.04,0.04,0.04,#A5AFB9,0,0.0,0,,0,86.173,0.232,0,0,0,1,Charles Leclerc,Charles,Leclerc,#CC1400,0.0,2025,0,27,23
16,LEC,85.911,6.0,1.0,,,H,1,6,13.0,2025230,0,0,0,0,0.1929999999999978,0,85.815,85.911,85.815,86.173,85.659,85.653,0.258,0.258,0.096,0.096,0.096,#A5AFB9,0,0.0,0,,0,86.173,0.232,0,0,0,1,Charles Leclerc,Charles,Leclerc,#CC1400,0.0,2025,0,27,23
16,LEC,86.088,7.0,1.0,,,H,1,7,13.0,2025230,0,0,0,0,0.1769999999999925,0,86.0,86.088,86.0,86.173,85.811,85.752,0.336,0.336,0.088,0.088,0.088,#A5AFB9,0,0.0,0,,0,86.173,0.232,0,0,0,1,Charles Leclerc,Charles,Leclerc,#CC1400,0.0,2025,0,27,23
16,LEC,86.425,8.0,1.0,,,H,1,8,13.0,2025230,0,0,0,0,0.3370000000000033,0,86.256,86.152,86.12,86.173,85.869,85.82,0.605,0.332,0.305,0.305,,#A5AFB9,1,0.0,1,0.3047,0,86.173,0.232,0,0,0,1,Charles Leclerc,Charles,Leclerc,#CC1400,0.0,2025,0,27,23
16,LEC,86.217,9.0,1.0,,,H,1,9,13.0,2025230,0,0,0,0,0.2079999999999984,0,86.321,86.217,86.185,86.173,85.929,85.86,0.357,0.357,0.032,0.032,0.032,#A5AFB9,0,0.0,0,,0,86.173,0.232,0,0,0,1,Charles Leclerc,Charles,Leclerc,#CC1400,0.0,2025,0,27,23
16,LEC,86.625,10.0,1.0,,,H,1,10,13.0,2025230,0,0,0,0,0.4080000000000012,0,86.421,86.625,86.421,86.173,86.009,85.995,0.63,0.63,0.204,0.204,0.204,#A5AFB9,0,0.0,0,,0,86.173,0.232,0,0,0,1,Charles Leclerc,Charles,Leclerc,#CC1400,0.0,2025,0,27,23
16,LEC,88.579,11.0,1.0,,,H,1,11,14.0,2025230,0,0,0,0,1.9539999999999933,0,87.602,86.238,86.432,86.173,86.336,86.117,2.462,0.121,2.147,2.147,,#A5AFB9,1,0.0,1,2.1475,0,86.173,0.232,0,1,0,1,Charles Leclerc,Charles,Leclerc,#CC1400,-1.0,2025,0,27,23
16,LEC,85.851,12.0,1.0,,,H,1,12,13.0,2025230,0,0,0,0,2.7279999999999944,0,87.215,85.851,86.044,86.173,86.296,86.217,-0.366,-0.366,0.194,-0.194,0.194,#A5AFB9,0,0.0,0,,0,86.173,0.232,0,0,0,1,Charles Leclerc,Charles,Leclerc,#CC1400,1.0,2025,0,27,23
16,LEC,86.028,13.0,1.0,,,H,1,13,13.0,2025230,0,0,0,0,0.1770000000000067,0,85.94,86.028,85.94,86.173,86.073,85.989,0.039,0.039,0.088,0.088,0.088,#A5AFB9,0,0.0,0,,0,86.173,0.232,0,0,0,1,Charles Leclerc,Charles,Leclerc,#CC1400,0.0,2025,0,27,23
16,LEC,85.982,14.0,1.0,,,H,1,14,13.0,2025230,0,0,0,0,0.0460000000000064,0,86.005,85.982,86.005,86.173,85.816,85.801,0.181,0.181,0.023,-0.023,0.023,#A5AFB9,0,0.0,0,,0,86.173,0.232,0,0,0,1,Charles Leclerc,Charles,Leclerc,#CC1400,0.0,2025,0,27,23
16,LEC,85.966,15.0,1.0,,,H,1,15,13.0,2025230,0,0,0,0,0.0160000000000053,0,85.974,85.966,85.974,86.173,85.735,85.641,0.325,0.325,0.008,-0.008,0.008,#A5AFB9,0,0.0,0,,0,86.173,0.232,0,0,0,1,Charles Leclerc,Charles,Leclerc,#CC1400,0.0,2025,0,27,23
16,LEC,85.873,16.0,1.0,,,H,1,16,13.0,2025230,0,0,0,0,0.0929999999999893,0,85.92,85.873,85.92,86.173,86.239,85.563,0.31,0.31,0.046,-0.046,0.046,#A5AFB9,0,0.0,0,,0,86.173,0.232,0,0,0,1,Charles Leclerc,Charles,Leclerc,#CC1400,0.0,2025,0,27,23
16,LEC,85.972,17.0,1.0,,,H,1,17,13.0,2025230,0,0,0,0,0.0989999999999895,0,85.922,85.972,85.922,86.173,85.495,85.402,0.57,0.57,0.049,0.049,0.049,#A5AFB9,0,0.0,0,,0,86.173,0.232,0,0,0,1,Charles Leclerc,Charles,Leclerc,#CC1400,0.0,2025,0,27,23
16,LEC,85.875,18.0,1.0,,,H,1,18,13.0,2025230,0,0,0,0,0.0969999999999942,0,85.923,85.875,85.923,86.173,85.62,85.354,0.521,0.521,0.048,-0.048,0.048,#A5AFB9,0,0.0,0,,0,86.173,0.232,0,0,0,1,Charles Leclerc,Charles,Leclerc,#CC1400,0.0,2025,0,27,23
16,LEC,86.081,19.0,1.0,,,H,1,19,13.0,2025230,0,0,0,0,0.206000000000003,0,85.978,86.081,85.978,86.173,85.56,85.56,0.521,0.521,0.103,0.103,0.103,#A5AFB9,0,0.0,0,,0,86.173,0.232,0,0,0,1,Charles Leclerc,Charles,Leclerc,#CC1400,0.0,2025,0,27,23
30,LAW,,1.0,1.0,,,M,1,7,14.0,2025230,0,0,0,0,,1,,,,86.247,,,,,-,,,#F0E628,1,1.0,0,,0,86.247,0.226,0,0,0,1,Liam Lawson,Liam,Lawson,#6692FF,-,2025,0,27,23
30,LAW,,2.0,1.0,,,M,1,8,14.0,2025230,0,0,0,0,,1,,,,86.247,,,,,-,,,#F0E628,1,0.0,0,,0,86.247,0.226,0,0,0,1,Liam Lawson,Liam,Lawson,#6692FF,0.0,2025,0,27,23
30,LAW,86.368,3.0,1.0,,,M,1,9,14.0,2025230,0,0,0,0,,0,,86.368,,86.247,85.921,85.921,0.447,0.447,-,,,#F0E628,0,0.0,0,,0,86.247,0.226,0,0,0,1,Liam Lawson,Liam,Lawson,#6692FF,0.0,2025,0,27,23
30,LAW,85.74,4.0,1.0,,,M,1,10,14.0,2025230,0,0,0,0,0.6280000000000001,0,86.054,85.74,86.054,86.247,85.69,85.69,0.05,0.05,0.314,-0.314,0.314,#F0E628,0,0.0,0,,0,86.247,0.226,0,0,0,1,Liam Lawson,Liam,Lawson,#6692FF,0.0,2025,0,27,23
30,LAW,85.62,5.0,1.0,,,M,1,11,14.0,2025230,0,0,0,0,0.1199999999999903,0,85.68,85.62,85.68,86.247,85.589,85.589,0.031,0.031,0.06,-0.06,0.06,#F0E628,0,0.0,0,,0,86.247,0.226,0,0,0,1,Liam Lawson,Liam,Lawson,#6692FF,0.0,2025,0,27,23
30,LAW,86.012,6.0,1.0,,,M,1,12,14.0,2025230,0,0,0,0,0.3919999999999959,0,85.816,86.012,85.816,86.247,85.659,85.653,0.359,0.359,0.196,0.196,0.196,#F0E628,0,0.0,0,,0,86.247,0.226,0,0,0,1,Liam Lawson,Liam,Lawson,#6692FF,0.0,2025,0,27,23
30,LAW,85.916,7.0,1.0,,,M,1,13,14.0,2025230,0,0,0,0,0.0960000000000036,0,85.964,85.916,85.964,86.247,85.811,85.752,0.164,0.164,0.048,-0.048,0.048,#F0E628,0,0.0,0,,0,86.247,0.226,0,0,0,1,Liam Lawson,Liam,Lawson,#6692FF,0.0,2025,0,27,23
