SprintIndex,SeasonID,RaceID,LapNumber,LapNumberFlow,Team,14_Laptime,35_Laptime,14_PaceDiff,35_PaceDiff,14_PaceDiffClear,35_PaceDiffClear,PaceMarker,PaceDiffTeammateDelta,PaceDiffTeammateBetter,PaceDiffClearTeammateDelta,PaceDiffClearTeammateBetter,PaceDiffTeammateMean,PaceDiffClearTeammateMean,PaceDiffTeammateBetterMode
2,2025,2025051,1.0,243,Mercedes,,,,,,,,,,,,,,14
2,2025,2025051,2.0,244,Mercedes,,,,,,,,,,,,,,14
2,2025,2025051,3.0,245,Mercedes,,,,,,,,,,,,,,14
2,2025,2025051,4.0,246,Mercedes,,,,,,,,,,,,,,14
2,2025,2025051,5.0,247,Mercedes,93.996,94.482,-1.559,-1.073,-1.559,-1.073,95.555,0.486,14,0.486,14,-1.3159999999999998,-1.3159999999999998,14
2,2025,2025051,6.0,248,Mercedes,94.073,94.386,-1.034,-0.721,-1.034,-0.721,95.131,0.31300000000000006,14,0.31300000000000006,14,-0.8775,-0.8775,14
2,2025,2025051,7.0,249,Mercedes,94.038,94.402,-0.848,-0.484,-0.848,-0.484,94.944,0.364,14,0.364,14,-0.6659999999999999,-0.6659999999999999,14
2,2025,2025051,8.0,250,Mercedes,93.857,94.598,-0.996,-0.255,-0.996,-0.369,94.952,0.741,14,0.627,14,-0.6255,-0.6825,14
2,2025,2025051,9.0,251,Mercedes,93.907,94.567,-0.936,-0.276,-0.936,-0.276,94.854,0.66,14,0.66,14,-0.6060000000000001,-0.6060000000000001,14
2,2025,2025051,10.0,252,Mercedes,94.126,94.534,-0.832,-0.424,-0.832,-0.424,95.048,0.408,14,0.408,14,-0.628,-0.628,14
2,2025,2025051,11.0,253,Mercedes,94.269,94.593,-0.767,-0.443,-0.767,-0.443,95.042,0.324,14,0.324,14,-0.605,-0.605,14
2,2025,2025051,12.0,254,Mercedes,94.274,94.433,-0.821,-0.662,-0.821,-0.662,95.116,0.15899999999999992,14,0.15899999999999992,14,-0.7415,-0.7415,14
2,2025,2025051,13.0,255,Mercedes,94.353,94.757,-0.848,-0.444,-0.848,-0.609,95.289,0.40399999999999997,14,0.239,14,-0.646,-0.7284999999999999,14
2,2025,2025051,14.0,256,Mercedes,94.363,94.751,-0.871,-0.483,-0.871,-0.483,95.282,0.388,14,0.388,14,-0.677,-0.677,14
2,2025,2025051,15.0,257,Mercedes,94.352,94.858,-0.867,-0.361,-0.867,-0.361,95.389,0.506,14,0.506,14,-0.614,-0.614,14
2,2025,2025051,16.0,258,Mercedes,94.388,94.688,-0.799,-0.499,-0.799,-0.499,95.187,0.30000000000000004,14,0.30000000000000004,14,-0.649,-0.649,14
2,2025,2025051,17.0,259,Mercedes,94.58,94.972,-0.566,-0.174,-0.707,-0.174,95.176,0.39199999999999996,14,0.5329999999999999,14,-0.37,-0.4405,14
2,2025,2025051,18.0,260,Mercedes,94.49,95.151,-0.601,0.06,-0.601,0.06,95.147,0.661,14,0.661,14,-0.27049999999999996,-0.27049999999999996,14
2,2025,2025051,19.0,261,Mercedes,94.856,,-0.397,,-0.397,,95.291,,,,,-0.397,-0.397,14
2,2025,2025051,20.0,262,Mercedes,,,,,,,95.335,,,,,,,14
2,2025,2025051,21.0,263,Mercedes,,93.583,,-1.509,,-1.509,95.238,,,,,-1.509,-1.509,14
2,2025,2025051,22.0,264,Mercedes,93.62,93.738,-1.257,-1.139,-1.257,-1.139,94.915,0.11799999999999988,14,0.11799999999999988,14,-1.198,-1.198,14
2,2025,2025051,23.0,265,Mercedes,93.672,93.769,-1.035,-0.938,-1.035,-0.938,94.723,0.09699999999999998,14,0.09699999999999998,14,-0.9864999999999999,-0.9864999999999999,14
2,2025,2025051,24.0,266,Mercedes,93.853,93.728,-0.79,-0.915,-0.79,-0.915,94.715,-0.125,35,-0.125,35,-0.8525,-0.8525,14
2,2025,2025051,25.0,267,Mercedes,93.65,93.78,-0.874,-0.744,-0.874,-0.744,94.683,0.13,14,0.13,14,-0.8089999999999999,-0.8089999999999999,14
2,2025,2025051,26.0,268,Mercedes,93.201,94.021,-1.213,-0.393,-1.213,-0.628,94.568,0.8200000000000001,14,0.5850000000000001,14,-0.803,-0.9205000000000001,14
2,2025,2025051,27.0,269,Mercedes,93.269,93.792,-1.167,-0.644,-1.167,-0.644,94.468,0.523,14,0.523,14,-0.9055,-0.9055,14
2,2025,2025051,28.0,270,Mercedes,93.299,93.833,-1.167,-0.633,-1.167,-0.633,94.601,0.534,14,0.534,14,-0.9,-0.9,14
2,2025,2025051,29.0,271,Mercedes,93.375,93.775,-1.049,-0.649,-1.049,-0.649,94.444,0.3999999999999999,14,0.3999999999999999,14,-0.849,-0.849,14
2,2025,2025051,30.0,272,Mercedes,93.306,94.35,-1.05,-0.006,-1.05,-0.471,94.459,1.044,14,0.5790000000000001,14,-0.528,-0.7605,14
2,2025,2025051,31.0,273,Mercedes,93.075,93.996,-1.254,-0.333,-1.254,-0.333,94.471,0.921,14,0.921,14,-0.7935,-0.7935,14
2,2025,2025051,32.0,274,Mercedes,92.893,93.884,-1.17,-0.179,-1.17,-0.179,94.063,0.9909999999999999,14,0.9909999999999999,14,-0.6745,-0.6745,14
2,2025,2025051,33.0,275,Mercedes,92.944,93.709,-0.965,-0.2,-0.965,-0.2,93.909,0.7649999999999999,14,0.7649999999999999,14,-0.5825,-0.5825,14
2,2025,2025051,34.0,276,Mercedes,92.908,93.797,-0.981,-0.092,-0.981,-0.092,93.943,0.889,14,0.889,14,-0.5365,-0.5365,14
2,2025,2025051,35.0,277,Mercedes,92.966,93.812,-0.771,0.075,-0.771,0.075,93.775,0.846,14,0.846,14,-0.34800000000000003,-0.34800000000000003,14
2,2025,2025051,36.0,278,Mercedes,92.918,93.58,-0.739,-0.077,-0.739,-0.077,93.7,0.662,14,0.662,14,-0.408,-0.408,14
2,2025,2025051,37.0,279,Mercedes,93.069,93.664,-0.576,0.019,-0.576,0.019,93.729,0.595,14,0.595,14,-0.27849999999999997,-0.27849999999999997,14
2,2025,2025051,38.0,280,Mercedes,95.244,93.672,1.658,0.086,-0.393,0.086,93.762,-1.5719999999999998,35,0.479,14,0.872,-0.15350000000000003,14
2,2025,2025051,39.0,281,Mercedes,93.317,93.44,-0.141,-0.018,-0.141,-0.018,93.535,0.12299999999999998,14,0.12299999999999998,14,-0.07949999999999999,-0.07949999999999999,14
2,2025,2025051,40.0,282,Mercedes,93.698,93.485,0.168,-0.045,0.168,-0.045,93.63,-0.21300000000000002,35,-0.21300000000000002,35,0.061500000000000006,0.061500000000000006,14
2,2025,2025051,41.0,283,Mercedes,94.701,93.315,1.079,-0.307,0.302,-0.307,93.733,-1.386,35,-0.609,35,0.386,-0.0025000000000000022,14
2,2025,2025051,42.0,284,Mercedes,94.15,93.316,0.518,-0.316,0.518,-0.316,93.741,-0.8340000000000001,35,-0.8340000000000001,35,0.101,0.101,14
2,2025,2025051,43.0,285,Mercedes,93.497,93.415,0.017,-0.065,0.017,-0.065,93.534,-0.082,35,-0.082,35,-0.024,-0.024,14
2,2025,2025051,44.0,286,Mercedes,93.645,92.875,0.135,-0.635,0.135,-0.635,93.51,-0.77,35,-0.77,35,-0.25,-0.25,14
2,2025,2025051,45.0,287,Mercedes,93.707,92.944,0.14,-0.623,0.14,-0.623,93.68,-0.763,35,-0.763,35,-0.2415,-0.2415,14
2,2025,2025051,46.0,288,Mercedes,93.905,92.809,0.33,-0.766,0.33,-0.766,93.756,-1.096,35,-1.096,35,-0.218,-0.218,14
2,2025,2025051,47.0,289,Mercedes,93.951,92.747,0.382,-0.822,0.382,-0.822,93.589,-1.204,35,-1.204,35,-0.21999999999999997,-0.21999999999999997,14
2,2025,2025051,48.0,290,Mercedes,93.961,92.758,0.46,-0.743,0.46,-0.743,93.62,-1.203,35,-1.203,35,-0.1415,-0.1415,14
2,2025,2025051,49.0,291,Mercedes,93.726,92.504,0.074,-1.148,0.074,-1.148,93.677,-1.222,35,-1.222,35,-0.5369999999999999,-0.5369999999999999,14
2,2025,2025051,50.0,292,Mercedes,93.89,92.396,0.269,-1.225,0.269,-1.225,93.621,-1.4940000000000002,35,-1.4940000000000002,35,-0.47800000000000004,-0.47800000000000004,14
2,2025,2025060,1.0,293,Mercedes,,,,,,,,,,,,,,14
2,2025,2025060,2.0,294,Mercedes,,,,,,,,,,,,,,14
2,2025,2025060,3.0,295,Mercedes,,,,,,,,,,,,,,14
2,2025,2025060,4.0,296,Mercedes,,,,,,,,,,,,,,14
2,2025,2025060,5.0,297,Mercedes,101.412,101.3,-0.76,-0.872,-0.76,-0.872,102.172,-0.11199999999999999,35,-0.11199999999999999,35,-0.8160000000000001,-0.8160000000000001,14
2,2025,2025060,6.0,298,Mercedes,100.963,101.012,-1.165,-1.116,-1.165,-1.116,102.197,0.04899999999999993,14,0.04899999999999993,14,-1.1405,-1.1405,14
2,2025,2025060,7.0,299,Mercedes,101.579,102.089,-0.645,-0.135,-0.645,-0.717,102.255,0.51,14,-0.07199999999999995,35,-0.39,-0.681,14
2,2025,2025060,8.0,300,Mercedes,101.598,102.003,-1.013,-0.608,-1.013,-0.608,102.683,0.4049999999999999,14,0.4049999999999999,14,-0.8105,-0.8105,14
2,2025,2025060,9.0,301,Mercedes,102.188,102.244,-0.565,-0.509,-0.565,-0.509,102.753,0.05599999999999994,14,0.05599999999999994,14,-0.5369999999999999,-0.5369999999999999,14
2,2025,2025060,10.0,302,Mercedes,103.422,102.251,0.022,-1.149,-0.852,-1.149,103.557,-1.171,35,-0.29700000000000004,35,-0.5635,-1.0005,14
2,2025,2025060,11.0,303,Mercedes,102.908,102.681,-0.559,-0.786,-0.559,-0.786,103.506,-0.22699999999999998,35,-0.22699999999999998,35,-0.6725000000000001,-0.6725000000000001,14
2,2025,2025060,12.0,304,Mercedes,103.644,,0.992,,0.992,,102.652,,,,,0.992,0.992,14
2,2025,2025060,13.0,305,Mercedes,,,,,,,98.356,,,,,,,14
2,2025,2025060,14.0,306,Mercedes,,,,,,,,,,,,,,14
2,2025,2025060,15.0,307,Mercedes,,,,,,,,,,,,,,14
2,2025,2025060,16.0,308,Mercedes,,,,,,,,,,,,,,14
2,2025,2025060,17.0,309,Mercedes,,,,,,,,,,,,,,14
2,2025,2025060,18.0,310,Mercedes,,,,,,,,,,,,,,14
2,2025,2025061,1.0,311,Mercedes,,,,,,,,,,,,,,14
2,2025,2025061,2.0,312,Mercedes,,,,,,,,,,,,,,14
2,2025,2025061,3.0,313,Mercedes,,,,,,,,,,,,,,14
2,2025,2025061,4.0,314,Mercedes,92.646,93.016,-0.55,-0.18,-0.55,-0.18,93.196,0.37000000000000005,14,0.37000000000000005,14,-0.365,-0.365,14
2,2025,2025061,5.0,315,Mercedes,92.779,92.859,-0.266,-0.186,-0.266,-0.186,93.167,0.08000000000000002,14,0.08000000000000002,14,-0.226,-0.226,14
2,2025,2025061,6.0,316,Mercedes,93.036,92.883,-0.067,-0.22,-0.067,-0.22,93.205,-0.153,35,-0.153,35,-0.14350000000000002,-0.14350000000000002,14
2,2025,2025061,7.0,317,Mercedes,94.362,93.029,1.22,-0.113,-0.056,-0.113,93.246,-1.333,35,-0.057,35,0.5535,-0.0845,14
2,2025,2025061,8.0,318,Mercedes,93.136,92.945,-0.057,-0.248,-0.057,-0.248,93.231,-0.191,35,-0.191,35,-0.1525,-0.1525,14
2,2025,2025061,9.0,319,Mercedes,92.951,93.684,-0.199,0.534,-0.199,-0.175,93.648,0.7330000000000001,14,0.02400000000000002,14,0.1675,-0.187,14
2,2025,2025061,10.0,320,Mercedes,93.161,93.004,0.071,-0.086,-0.28,-0.086,93.109,-0.15699999999999997,35,0.19400000000000003,14,-0.0075,-0.183,14
2,2025,2025061,11.0,321,Mercedes,92.67,92.79,-0.428,-0.308,-0.428,-0.308,93.235,0.12,14,0.12,14,-0.368,-0.368,14
2,2025,2025061,12.0,322,Mercedes,92.836,92.725,-0.228,-0.339,-0.228,-0.339,93.064,-0.11100000000000002,35,-0.11100000000000002,35,-0.28350000000000003,-0.28350000000000003,14
2,2025,2025061,13.0,323,Mercedes,92.829,92.745,-0.204,-0.288,-0.204,-0.288,93.033,-0.08399999999999999,35,-0.08399999999999999,35,-0.246,-0.246,14
2,2025,2025061,14.0,324,Mercedes,92.719,92.692,-0.426,-0.453,-0.426,-0.453,93.405,-0.027000000000000024,35,-0.027000000000000024,35,-0.4395,-0.4395,14
2,2025,2025061,15.0,325,Mercedes,92.755,92.902,-0.574,-0.427,-0.574,-0.427,93.43,0.14699999999999996,14,0.14699999999999996,14,-0.5005,-0.5005,14
2,2025,2025061,16.0,326,Mercedes,92.886,92.878,-0.382,-0.39,-0.382,-0.39,93.268,-0.008000000000000007,35,-0.008000000000000007,35,-0.386,-0.386,14
2,2025,2025061,17.0,327,Mercedes,92.69,92.734,-0.511,-0.467,-0.511,-0.467,93.438,0.043999999999999984,14,0.043999999999999984,14,-0.489,-0.489,14
2,2025,2025061,18.0,328,Mercedes,93.1,93.014,-0.179,-0.265,-0.505,-0.265,93.313,-0.08600000000000002,35,0.24,14,-0.222,-0.385,14
2,2025,2025061,19.0,329,Mercedes,92.858,93.113,-0.23,0.025,-0.23,0.025,93.088,0.255,14,0.255,14,-0.10250000000000001,-0.10250000000000001,14
2,2025,2025061,20.0,330,Mercedes,92.751,92.901,-0.206,-0.056,-0.206,-0.056,92.988,0.15,14,0.15,14,-0.131,-0.131,14
2,2025,2025061,21.0,331,Mercedes,92.82,92.781,-0.067,-0.106,-0.067,-0.106,92.922,-0.03899999999999999,35,-0.03899999999999999,35,-0.0865,-0.0865,14
2,2025,2025061,22.0,332,Mercedes,92.592,92.71,-0.329,-0.211,-0.329,-0.211,92.977,0.11800000000000002,14,0.11800000000000002,14,-0.27,-0.27,14
2,2025,2025061,23.0,333,Mercedes,92.432,92.4,-0.288,-0.32,-0.288,-0.32,92.735,-0.03200000000000003,35,-0.03200000000000003,35,-0.304,-0.304,14
2,2025,2025061,24.0,334,Mercedes,92.54,92.5,-0.085,-0.125,-0.085,-0.125,92.651,-0.039999999999999994,35,-0.039999999999999994,35,-0.10500000000000001,-0.10500000000000001,14
2,2025,2025061,25.0,335,Mercedes,92.356,,-0.113,,-0.113,,92.469,,,,,-0.113,-0.113,14
2,2025,2025061,26.0,336,Mercedes,92.02,,-0.505,,-0.505,,92.703,,,,,-0.505,-0.505,14
2,2025,2025061,27.0,337,Mercedes,92.164,90.795,-0.23,-1.599,-0.23,-1.599,92.394,-1.369,35,-1.369,35,-0.9145,-0.9145,14
2,2025,2025061,28.0,338,Mercedes,92.391,,0.36,,0.36,,92.031,,,,,0.36,0.36,14
2,2025,2025061,29.0,339,Mercedes,,,,,,,,,,,,,,14
2,2025,2025061,30.0,340,Mercedes,,91.786,,-2.014,,-2.014,93.8,,,,,-2.014,-2.014,14
2,2025,2025061,31.0,341,Mercedes,90.318,92.717,-1.462,0.937,-1.462,0.097,91.9,2.399,14,1.559,14,-0.26249999999999996,-0.6825,14
2,2025,2025061,32.0,342,Mercedes,91.208,91.967,-0.076,0.683,-0.076,0.683,91.284,0.759,14,0.759,14,0.30350000000000005,0.30350000000000005,14
2,2025,2025061,33.0,343,Mercedes,,,,,,,,,,,,,,14
2,2025,2025061,34.0,344,Mercedes,90.826,90.845,-0.784,-0.765,-0.784,-0.765,91.61,0.019000000000000017,14,0.019000000000000017,14,-0.7745,-0.7745,14
2,2025,2025061,35.0,345,Mercedes,90.856,90.807,-0.337,-0.386,-0.337,-0.386,91.219,-0.04899999999999999,35,-0.04899999999999999,35,-0.36150000000000004,-0.36150000000000004,14
2,2025,2025061,36.0,346,Mercedes,91.119,90.948,0.019,-0.152,0.019,-0.152,91.136,-0.17099999999999999,35,-0.17099999999999999,35,-0.0665,-0.0665,14
2,2025,2025061,37.0,347,Mercedes,91.197,91.352,0.033,0.188,0.033,-0.147,91.306,0.155,14,-0.18,35,0.1105,-0.056999999999999995,14
2,2025,2025061,38.0,348,Mercedes,90.859,91.086,-0.289,-0.062,-0.289,-0.062,91.252,0.22699999999999998,14,0.22699999999999998,14,-0.1755,-0.1755,14
2,2025,2025061,39.0,349,Mercedes,91.0,91.188,-0.218,-0.03,-0.218,-0.03,91.236,0.188,14,0.188,14,-0.124,-0.124,14
2,2025,2025061,40.0,350,Mercedes,90.903,91.288,-0.287,0.098,-0.287,0.098,91.232,0.385,14,0.385,14,-0.09449999999999999,-0.09449999999999999,14
2,2025,2025061,41.0,351,Mercedes,90.848,91.725,-0.364,0.513,-0.364,0.222,91.23,0.877,14,0.586,14,0.07450000000000001,-0.071,14
2,2025,2025061,42.0,352,Mercedes,90.755,91.58,-0.468,0.357,-0.468,0.357,91.243,0.825,14,0.825,14,-0.05550000000000002,-0.05550000000000002,14
2,2025,2025061,43.0,353,Mercedes,90.96,91.616,-0.268,0.388,-0.453,0.388,91.257,0.656,14,0.841,14,0.06,-0.0325,14
2,2025,2025061,44.0,354,Mercedes,90.795,91.187,-0.39,0.002,-0.39,0.002,91.185,0.392,14,0.392,14,-0.194,-0.194,14
2,2025,2025061,45.0,355,Mercedes,90.837,91.426,-0.562,0.027,-0.562,0.027,91.462,0.5890000000000001,14,0.5890000000000001,14,-0.2675,-0.2675,14
2,2025,2025061,46.0,356,Mercedes,90.778,91.572,-0.661,0.133,-0.661,0.133,91.44,0.794,14,0.794,14,-0.264,-0.264,14
2,2025,2025061,47.0,357,Mercedes,90.879,91.375,-0.354,0.142,-0.354,0.142,91.332,0.496,14,0.496,14,-0.106,-0.106,14
2,2025,2025061,48.0,358,Mercedes,90.821,91.072,-0.314,-0.063,-0.314,-0.063,91.186,0.251,14,0.251,14,-0.1885,-0.1885,14
2,2025,2025061,49.0,359,Mercedes,90.942,91.131,-0.139,0.05,-0.139,0.05,91.178,0.189,14,0.189,14,-0.044500000000000005,-0.044500000000000005,14
2,2025,2025061,50.0,360,Mercedes,90.752,90.946,-0.3,-0.106,-0.3,-0.106,91.065,0.194,14,0.194,14,-0.20299999999999999,-0.20299999999999999,14
2,2025,2025061,51.0,361,Mercedes,90.644,90.965,-0.344,-0.023,-0.344,-0.023,90.988,0.32099999999999995,14,0.32099999999999995,14,-0.1835,-0.1835,14
2,2025,2025061,52.0,362,Mercedes,90.637,90.973,-0.451,-0.115,-0.451,-0.115,91.247,0.336,14,0.336,14,-0.28300000000000003,-0.28300000000000003,14
2,2025,2025061,53.0,363,Mercedes,90.518,90.988,-0.622,-0.152,-0.622,-0.152,91.195,0.47,14,0.47,14,-0.387,-0.387,14
2,2025,2025061,54.0,364,Mercedes,90.516,90.912,-0.611,-0.215,-0.611,-0.215,91.183,0.396,14,0.396,14,-0.413,-0.413,14
2,2025,2025061,55.0,365,Mercedes,90.789,90.829,-0.254,-0.214,-0.254,-0.214,91.074,0.04000000000000001,14,0.04000000000000001,14,-0.23399999999999999,-0.23399999999999999,14
2,2025,2025061,56.0,366,Mercedes,91.001,90.937,-0.293,-0.357,-0.293,-0.357,91.335,-0.064,35,-0.064,35,-0.32499999999999996,-0.32499999999999996,14
2,2025,2025061,57.0,367,Mercedes,91.005,90.999,-0.238,-0.244,-0.238,-0.244,91.243,-0.006000000000000005,35,-0.006000000000000005,35,-0.241,-0.241,14
2,2025,2025071,1.0,368,Mercedes,,,,,,,,,,,,,,14
2,2025,2025071,2.0,369,Mercedes,,,,,,,,,,,,,,14
2,2025,2025071,3.0,370,Mercedes,81.618,81.788,-0.507,-0.337,-0.507,-0.337,82.125,0.16999999999999998,14,0.16999999999999998,14,-0.42200000000000004,-0.42200000000000004,14
2,2025,2025071,4.0,371,Mercedes,81.707,81.239,-0.017,-0.485,-0.017,-0.485,81.724,-0.46799999999999997,35,-0.46799999999999997,35,-0.251,-0.251,14
2,2025,2025071,5.0,372,Mercedes,81.385,81.526,-0.265,-0.124,-0.265,-0.124,81.668,0.14100000000000001,14,0.14100000000000001,14,-0.1945,-0.1945,14
2,2025,2025071,6.0,373,Mercedes,81.773,81.723,0.094,0.044,-0.234,0.044,81.706,-0.05,35,0.278,14,0.069,-0.095,14
2,2025,2025071,7.0,374,Mercedes,81.505,81.994,-0.267,0.222,-0.267,0.222,81.883,0.489,14,0.489,14,-0.022500000000000006,-0.022500000000000006,14
2,2025,2025071,8.0,375,Mercedes,81.744,82.376,-0.177,0.455,-0.177,-0.097,82.006,0.632,14,0.07999999999999999,14,0.139,-0.137,14
