SprintIndex,SeasonID,RaceID,LapNumber,LapNumberFlow,Team,7_Laptime,9_Laptime,26_Laptime,29_Laptime,7_PaceDiff,9_PaceDiff,26_PaceDiff,29_PaceDiff,7_PaceDiffClear,9_PaceDiffClear,26_PaceDiffClear,29_PaceDiffClear,PaceMarker,PaceDiffTeammateDelta,PaceDiffTeammateBetter,PaceDiffClearTeammateDelta,PaceDiffClearTeammateBetter,PaceDiffTeammateMean,PaceDiffTeammateMeanInt,PaceDiffClearTeammateMean,PaceDiffClearTeammateMeanInt
2,2023,2023091,38.0,565,Alpha Tauri,,72.269,,,,1.62,,,,0.515,,,70.805,-,-,-,,-,,-,
2,2023,2023091,39.0,566,Alpha Tauri,,71.256,69.974,,,0.556,-0.726,,,0.556,-0.726,,70.724,-,26.0,-,26,-,,-,
2,2023,2023091,40.0,567,Alpha Tauri,,71.185,70.061,,,0.607,-0.517,,,0.607,-0.517,,70.612,-,26.0,-,26,-,,-,
2,2023,2023091,41.0,568,Alpha Tauri,,71.321,70.003,,,0.847,-0.471,,,0.847,-0.471,,70.503,-,26.0,-,26,-,,-,
2,2023,2023091,42.0,569,Alpha Tauri,,71.645,70.169,,,1.192,-0.284,,,1.192,-0.284,,70.554,-,26.0,-,26,-,,-,
2,2023,2023091,43.0,570,Alpha Tauri,,,70.275,,,,0.158,,,,0.158,,70.176,-,-,-,,-,,-,
2,2023,2023091,44.0,571,Alpha Tauri,,,70.472,,,,0.367,,,,0.367,,70.165,-,-,-,,-,,-,
2,2023,2023091,45.0,572,Alpha Tauri,,69.62,70.767,,,-0.386,0.761,,,-0.386,0.761,,70.006,-,9.0,-,9,-,,-,
2,2023,2023091,46.0,573,Alpha Tauri,,69.775,69.852,,,0.004,0.081,,,0.004,0.081,,69.806,-,9.0,-,9,-,,-,
2,2023,2023091,47.0,574,Alpha Tauri,,70.496,69.898,,,0.81,0.212,,,0.206,0.212,,69.829,-,26.0,-,9,-,,-,
2,2023,2023091,48.0,575,Alpha Tauri,,70.008,70.463,,,0.316,0.771,,,0.316,0.771,,69.811,-,9.0,-,9,-,,-,
2,2023,2023091,49.0,576,Alpha Tauri,,70.04,70.483,,,0.354,0.797,,,0.354,0.797,,69.864,-,9.0,-,9,-,,-,
2,2023,2023091,50.0,577,Alpha Tauri,,70.138,70.243,,,0.478,0.583,,,0.478,0.583,,69.66,-,9.0,-,9,-,,-,
2,2023,2023091,51.0,578,Alpha Tauri,,70.162,70.2,,,0.558,0.596,,,0.558,0.596,,69.699,-,9.0,-,9,-,,-,
2,2023,2023091,52.0,579,Alpha Tauri,,70.409,70.539,,,0.775,0.905,,,0.775,0.905,,69.841,-,9.0,-,9,-,,-,
2,2023,2023091,53.0,580,Alpha Tauri,,70.119,70.275,,,0.462,0.618,,,0.462,0.618,,69.693,-,9.0,-,9,-,,-,
2,2023,2023091,54.0,581,Alpha Tauri,,73.402,70.336,,,3.794,0.728,,,0.675,0.728,,69.789,-,26.0,-,9,-,,-,
2,2023,2023091,55.0,582,Alpha Tauri,,70.447,70.537,,,0.746,0.836,,,0.746,0.836,,69.958,-,9.0,-,9,-,,-,
2,2023,2023091,56.0,583,Alpha Tauri,,71.744,72.119,,,2.051,2.426,,,0.67,0.755,,69.916,-,9.0,-,9,-,,-,
2,2023,2023091,57.0,584,Alpha Tauri,,70.279,70.36,,,0.496,0.577,,,0.496,0.577,,70.137,-,9.0,-,9,-,,-,
2,2023,2023091,58.0,585,Alpha Tauri,,70.406,70.669,,,0.53,0.793,,,0.53,0.793,,69.991,-,9.0,-,9,-,,-,
2,2023,2023091,59.0,586,Alpha Tauri,,70.451,70.624,,,0.508,0.681,,,0.508,0.681,,69.997,-,9.0,-,9,-,,-,
2,2023,2023091,60.0,587,Alpha Tauri,,70.57,70.579,,,0.633,0.642,,,0.633,0.642,,69.937,-,9.0,-,9,-,,-,
2,2023,2023091,61.0,588,Alpha Tauri,,71.661,70.648,,,1.737,0.724,,,0.71,0.724,,70.184,-,26.0,-,9,-,,-,
2,2023,2023091,62.0,589,Alpha Tauri,,70.698,70.572,,,0.729,0.603,,,0.729,0.603,,70.029,-,26.0,-,26,-,,-,
2,2023,2023091,63.0,590,Alpha Tauri,,71.455,70.726,,,1.367,0.638,,,1.367,0.638,,70.235,-,26.0,-,26,-,,-,
2,2023,2023091,64.0,591,Alpha Tauri,,72.069,71.81,,,1.866,1.607,,,1.23,1.607,,70.364,-,26.0,-,9,-,,-,
2,2023,2023091,65.0,592,Alpha Tauri,,71.411,72.165,,,1.2,1.954,,,1.2,1.954,,70.358,-,9.0,-,9,-,,-,
2,2023,2023091,66.0,593,Alpha Tauri,,71.592,71.442,,,1.395,1.245,,,1.395,1.245,,70.33,-,26.0,-,26,-,,-,
2,2023,2023091,67.0,594,Alpha Tauri,,70.839,71.394,,,0.815,1.37,,,0.815,1.37,,70.088,-,9.0,-,9,-,,-,
2,2023,2023091,68.0,595,Alpha Tauri,,70.481,70.522,,,0.493,0.534,,,0.493,0.534,,70.136,-,9.0,-,9,-,,-,
2,2023,2023091,69.0,596,Alpha Tauri,,70.409,70.401,,,0.33,0.322,,,0.33,0.322,,70.143,-,26.0,-,26,-,,-,
2,2023,2023091,70.0,597,Alpha Tauri,,70.372,70.697,,,0.381,0.706,,,0.381,0.706,,69.991,-,9.0,-,9,-,,-,
2,2023,2023101,1.0,598,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023101,2.0,599,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023101,3.0,600,Alpha Tauri,,94.229,94.746,,,0.344,0.861,,,0.344,0.861,,93.885,-,9.0,-,9,-,,-,
2,2023,2023101,4.0,601,Alpha Tauri,,94.362,94.199,,,0.678,0.515,,,0.678,0.515,,93.684,-,26.0,-,26,-,,-,
2,2023,2023101,5.0,602,Alpha Tauri,,94.457,94.761,,,0.484,0.788,,,0.484,0.788,,94.175,-,9.0,-,9,-,,-,
2,2023,2023101,6.0,603,Alpha Tauri,,95.373,94.907,,,1.247,0.781,,,0.388,0.781,,94.277,-,26.0,-,9,-,,-,
2,2023,2023101,7.0,604,Alpha Tauri,,94.571,95.054,,,0.525,1.008,,,0.525,1.008,,94.091,-,9.0,-,9,-,,-,
2,2023,2023101,8.0,605,Alpha Tauri,,94.486,93.896,,,0.723,0.133,,,0.723,0.133,,93.763,-,26.0,-,26,-,,-,
2,2023,2023101,9.0,606,Alpha Tauri,,94.235,93.774,,,0.658,0.197,,,0.658,0.197,,93.577,-,26.0,-,26,-,,-,
2,2023,2023101,10.0,607,Alpha Tauri,,94.173,93.985,,,0.535,0.347,,,0.535,0.347,,93.735,-,26.0,-,26,-,,-,
2,2023,2023101,11.0,608,Alpha Tauri,,94.085,93.758,,,0.447,0.12,,,0.447,0.12,,93.646,-,26.0,-,26,-,,-,
2,2023,2023101,12.0,609,Alpha Tauri,,94.237,94.165,,,0.527,0.455,,,0.527,0.455,,93.851,-,26.0,-,26,-,,-,
2,2023,2023101,13.0,610,Alpha Tauri,,94.433,94.232,,,0.722,0.521,,,0.722,0.521,,93.721,-,26.0,-,26,-,,-,
2,2023,2023101,14.0,611,Alpha Tauri,,,94.879,,,,1.153,,,,0.475,,93.959,-,-,-,,-,,-,
2,2023,2023101,15.0,612,Alpha Tauri,,,94.17,,,,0.42,,,,0.42,,93.772,-,-,-,,-,,-,
2,2023,2023101,16.0,613,Alpha Tauri,,93.058,94.148,,,-0.472,0.618,,,-0.472,0.618,,93.562,-,9.0,-,9,-,,-,
2,2023,2023101,17.0,614,Alpha Tauri,,92.952,93.637,,,-0.4,0.285,,,-0.4,0.285,,93.363,-,9.0,-,9,-,,-,
2,2023,2023101,18.0,615,Alpha Tauri,,93.094,93.453,,,-0.205,0.154,,,-0.205,0.154,,93.309,-,9.0,-,9,-,,-,
2,2023,2023101,19.0,616,Alpha Tauri,,93.424,93.835,,,0.147,0.558,,,-0.09,0.189,,93.341,-,9.0,-,9,-,,-,
2,2023,2023101,20.0,617,Alpha Tauri,,93.281,93.48,,,0.093,0.292,,,0.093,0.292,,93.2,-,9.0,-,9,-,,-,
2,2023,2023101,21.0,618,Alpha Tauri,,93.189,93.652,,,0.002,0.465,,,0.002,0.465,,93.195,-,9.0,-,9,-,,-,
2,2023,2023101,22.0,619,Alpha Tauri,,93.004,93.647,,,-0.091,0.552,,,-0.091,0.552,,93.095,-,9.0,-,9,-,,-,
2,2023,2023101,23.0,620,Alpha Tauri,,93.098,93.622,,,0.058,0.582,,,0.058,0.582,,93.084,-,9.0,-,9,-,,-,
2,2023,2023101,24.0,621,Alpha Tauri,,93.205,93.663,,,0.135,0.593,,,0.135,0.593,,93.081,-,9.0,-,9,-,,-,
2,2023,2023101,25.0,622,Alpha Tauri,,93.224,93.553,,,0.109,0.438,,,0.109,0.438,,93.202,-,9.0,-,9,-,,-,
2,2023,2023101,26.0,623,Alpha Tauri,,93.319,93.754,,,0.183,0.618,,,0.183,0.618,,93.171,-,9.0,-,9,-,,-,
2,2023,2023101,27.0,624,Alpha Tauri,,93.418,,,,0.351,,,,0.351,,,93.067,-,-,-,,-,,-,
2,2023,2023101,28.0,625,Alpha Tauri,,93.275,,,,0.267,,,,0.267,,,93.008,-,-,-,,-,,-,
2,2023,2023101,29.0,626,Alpha Tauri,,93.118,92.499,,,0.275,-0.344,,,0.275,-0.344,,92.843,-,26.0,-,26,-,,-,
2,2023,2023101,30.0,627,Alpha Tauri,,93.211,92.564,,,0.485,-0.162,,,0.485,-0.162,,92.739,-,26.0,-,26,-,,-,
2,2023,2023101,31.0,628,Alpha Tauri,,93.279,92.829,,,0.608,0.158,,,0.608,0.158,,92.684,-,26.0,-,26,-,,-,
2,2023,2023101,32.0,629,Alpha Tauri,,,,,,,,,,,,,92.39,-,-,-,,-,,-,
2,2023,2023101,33.0,630,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023101,34.0,631,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023101,35.0,632,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023101,36.0,633,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023101,37.0,634,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023101,38.0,635,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023101,39.0,636,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023101,40.0,637,Alpha Tauri,,92.932,93.18,,,0.754,1.002,,,0.754,1.002,,92.178,-,9.0,-,9,-,,-,
2,2023,2023101,41.0,638,Alpha Tauri,,93.321,92.65,,,1.724,1.053,,,1.022,1.053,,91.637,-,26.0,-,9,-,,-,
2,2023,2023101,42.0,639,Alpha Tauri,,92.306,92.369,,,0.739,0.802,,,0.739,0.802,,91.626,-,9.0,-,9,-,,-,
2,2023,2023101,43.0,640,Alpha Tauri,,92.572,92.516,,,0.832,0.776,,,0.832,0.776,,91.756,-,26.0,-,26,-,,-,
2,2023,2023101,44.0,641,Alpha Tauri,,92.534,94.017,,,0.518,2.001,,,0.518,0.657,,92.414,-,9.0,-,9,-,,-,
2,2023,2023101,45.0,642,Alpha Tauri,,92.494,92.829,,,0.175,0.51,,,0.175,0.51,,92.407,-,9.0,-,9,-,,-,
2,2023,2023101,46.0,643,Alpha Tauri,,92.535,92.716,,,0.577,0.758,,,0.577,0.758,,92.032,-,9.0,-,9,-,,-,
2,2023,2023101,47.0,644,Alpha Tauri,,92.291,92.456,,,0.583,0.748,,,0.583,0.748,,91.73,-,9.0,-,9,-,,-,
2,2023,2023101,48.0,645,Alpha Tauri,,92.084,92.353,,,0.506,0.775,,,0.506,0.775,,91.591,-,9.0,-,9,-,,-,
2,2023,2023101,49.0,646,Alpha Tauri,,92.504,92.54,,,0.746,0.782,,,0.746,0.782,,91.825,-,9.0,-,9,-,,-,
2,2023,2023101,50.0,647,Alpha Tauri,,92.79,92.632,,,0.975,0.817,,,0.975,0.817,,91.868,-,26.0,-,26,-,,-,
2,2023,2023101,51.0,648,Alpha Tauri,,93.212,92.445,,,1.435,0.668,,,1.008,0.668,,91.802,-,26.0,-,26,-,,-,
2,2023,2023101,52.0,649,Alpha Tauri,,92.78,92.42,,,0.996,0.636,,,0.996,0.636,,91.784,-,26.0,-,26,-,,-,
2,2023,2023111,1.0,650,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023111,2.0,651,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023111,3.0,652,Alpha Tauri,86.878,86.373,,,0.709,0.204,,,0.709,0.204,,,86.169,-,9.0,-,9,-,,-,
2,2023,2023111,4.0,653,Alpha Tauri,86.633,85.806,,,0.947,0.12,,,0.947,0.12,,,85.686,-,9.0,-,9,-,,-,
2,2023,2023111,5.0,654,Alpha Tauri,86.236,85.986,,,0.524,0.274,,,0.524,0.274,,,85.752,-,9.0,-,9,-,,-,
2,2023,2023111,6.0,655,Alpha Tauri,86.201,85.674,,,0.611,0.084,,,0.611,0.084,,,85.59,-,9.0,-,9,-,,-,
2,2023,2023111,7.0,656,Alpha Tauri,86.073,85.798,,,0.517,0.242,,,0.517,0.242,,,85.569,-,9.0,-,9,-,,-,
2,2023,2023111,8.0,657,Alpha Tauri,86.399,86.156,,,0.739,0.496,,,0.739,0.496,,,85.744,-,9.0,-,9,-,,-,
2,2023,2023111,9.0,658,Alpha Tauri,85.915,,,,0.328,,,,0.328,,,,85.669,-,-,-,,-,,-,
2,2023,2023111,10.0,659,Alpha Tauri,86.198,,,,0.778,,,,0.778,,,,85.42,-,-,-,,-,,-,
2,2023,2023111,11.0,660,Alpha Tauri,86.003,84.738,,,0.812,-0.453,,,0.812,-0.453,,,85.218,-,9.0,-,9,-,,-,
2,2023,2023111,12.0,661,Alpha Tauri,85.791,84.801,,,0.62,-0.37,,,0.62,-0.37,,,85.184,-,9.0,-,9,-,,-,
2,2023,2023111,13.0,662,Alpha Tauri,85.837,85.061,,,0.652,-0.124,,,0.652,-0.124,,,85.2,-,9.0,-,9,-,,-,
2,2023,2023111,14.0,663,Alpha Tauri,85.507,85.131,,,0.389,0.013,,,0.389,0.013,,,85.149,-,9.0,-,9,-,,-,
2,2023,2023111,15.0,664,Alpha Tauri,85.398,85.046,,,0.255,-0.097,,,0.255,-0.097,,,85.275,-,9.0,-,9,-,,-,
2,2023,2023111,16.0,665,Alpha Tauri,85.233,85.15,,,0.193,0.11,,,0.193,0.11,,,85.136,-,9.0,-,9,-,,-,
2,2023,2023111,17.0,666,Alpha Tauri,86.996,85.438,,,1.855,0.297,,,1.855,0.297,,,85.185,-,9.0,-,9,-,,-,
2,2023,2023111,18.0,667,Alpha Tauri,,85.606,,,,0.456,,,,0.456,,,85.33,-,-,-,,-,,-,
2,2023,2023111,19.0,668,Alpha Tauri,,85.519,,,,0.516,,,,0.516,,,85.075,-,-,-,,-,,-,
2,2023,2023111,20.0,669,Alpha Tauri,84.86,85.21,,,0.091,0.441,,,0.091,0.441,,,84.86,-,7.0,-,7,-,,-,
2,2023,2023111,21.0,670,Alpha Tauri,85.133,85.639,,,0.138,0.644,,,0.138,0.644,,,84.995,-,7.0,-,7,-,,-,
2,2023,2023111,22.0,671,Alpha Tauri,85.013,85.911,,,-0.086,0.812,,,-0.086,0.675,,,85.243,-,7.0,-,7,-,,-,
2,2023,2023111,23.0,672,Alpha Tauri,85.462,85.908,,,0.321,0.767,,,0.039,0.767,,,85.219,-,7.0,-,7,-,,-,
2,2023,2023111,24.0,673,Alpha Tauri,85.348,85.925,,,0.197,0.774,,,0.197,0.774,,,85.167,-,7.0,-,7,-,,-,
2,2023,2023111,25.0,674,Alpha Tauri,85.674,85.593,,,0.658,0.577,,,0.658,0.577,,,85.18,-,9.0,-,9,-,,-,
2,2023,2023111,26.0,675,Alpha Tauri,86.209,85.644,,,1.187,0.622,,,0.858,0.622,,,85.04,-,9.0,-,9,-,,-,
2,2023,2023111,27.0,676,Alpha Tauri,86.086,85.901,,,0.882,0.697,,,0.882,0.459,,,85.426,-,9.0,-,9,-,,-,
2,2023,2023111,28.0,677,Alpha Tauri,85.844,85.681,,,0.661,0.498,,,0.661,0.498,,,85.204,-,9.0,-,9,-,,-,
2,2023,2023111,29.0,678,Alpha Tauri,,85.736,,,,0.801,,,,0.801,,,85.063,-,-,-,,-,,-,
2,2023,2023111,30.0,679,Alpha Tauri,,85.752,,,,0.877,,,,0.877,,,84.959,-,-,-,,-,,-,
2,2023,2023111,31.0,680,Alpha Tauri,84.161,86.376,,,-0.578,1.637,,,-0.578,0.9,,,84.795,-,7.0,-,7,-,,-,
2,2023,2023111,32.0,681,Alpha Tauri,84.195,85.527,,,-0.538,0.794,,,-0.538,0.794,,,84.793,-,7.0,-,7,-,,-,
2,2023,2023111,33.0,682,Alpha Tauri,84.346,85.458,,,-0.425,0.687,,,-0.425,0.687,,,84.778,-,7.0,-,7,-,,-,
2,2023,2023111,34.0,683,Alpha Tauri,84.031,85.434,,,-0.629,0.774,,,-0.629,0.774,,,84.724,-,7.0,-,7,-,,-,
2,2023,2023111,35.0,684,Alpha Tauri,86.798,85.442,,,2.148,0.792,,,-0.528,0.792,,,84.95,-,9.0,-,7,-,,-,
2,2023,2023111,36.0,685,Alpha Tauri,84.214,85.426,,,-0.333,0.879,,,-0.333,0.879,,,84.562,-,7.0,-,7,-,,-,
2,2023,2023111,37.0,686,Alpha Tauri,84.219,85.642,,,-0.425,0.998,,,-0.425,0.998,,,84.67,-,7.0,-,7,-,,-,
2,2023,2023111,38.0,687,Alpha Tauri,84.25,86.105,,,-0.412,1.443,,,-0.412,1.111,,,84.857,-,7.0,-,7,-,,-,
2,2023,2023111,39.0,688,Alpha Tauri,84.27,85.905,,,-0.446,1.189,,,-0.446,1.189,,,84.776,-,7.0,-,7,-,,-,
2,2023,2023111,40.0,689,Alpha Tauri,84.089,85.938,,,-0.614,1.235,,,-0.614,1.235,,,84.854,-,7.0,-,7,-,,-,
2,2023,2023111,41.0,690,Alpha Tauri,84.752,85.878,,,0.249,1.375,,,-0.187,1.375,,,84.53,-,7.0,-,7,-,,-,
2,2023,2023111,42.0,691,Alpha Tauri,84.542,85.949,,,0.162,1.569,,,0.162,1.569,,,84.494,-,7.0,-,7,-,,-,
2,2023,2023111,43.0,692,Alpha Tauri,84.252,86.606,,,-0.178,2.176,,,-0.178,2.176,,,84.454,-,7.0,-,7,-,,-,
2,2023,2023111,44.0,693,Alpha Tauri,84.439,,,,0.425,,,,0.425,,,,84.065,-,-,-,,-,,-,
2,2023,2023111,45.0,694,Alpha Tauri,84.219,,,,0.302,,,,0.302,,,,83.954,-,-,-,,-,,-,
2,2023,2023111,46.0,695,Alpha Tauri,84.235,84.06,,,0.456,0.281,,,0.456,0.281,,,83.779,-,9.0,-,9,-,,-,
2,2023,2023111,47.0,696,Alpha Tauri,84.429,84.067,,,0.642,0.28,,,0.642,0.28,,,84.095,-,9.0,-,9,-,,-,
2,2023,2023111,48.0,697,Alpha Tauri,84.496,83.9,,,0.866,0.27,,,0.866,0.27,,,83.646,-,9.0,-,9,-,,-,
2,2023,2023111,49.0,698,Alpha Tauri,84.097,84.038,,,0.552,0.493,,,0.552,0.493,,,83.575,-,9.0,-,9,-,,-,
2,2023,2023111,50.0,699,Alpha Tauri,84.302,83.953,,,0.784,0.435,,,0.784,0.435,,,83.518,-,9.0,-,9,-,,-,
2,2023,2023111,51.0,700,Alpha Tauri,84.112,84.345,,,0.644,0.877,,,0.644,0.877,,,83.727,-,7.0,-,7,-,,-,
2,2023,2023111,52.0,701,Alpha Tauri,84.419,83.923,,,0.952,0.456,,,0.689,0.456,,,83.497,-,9.0,-,9,-,,-,
2,2023,2023111,53.0,702,Alpha Tauri,84.201,84.238,,,0.826,0.863,,,0.826,0.863,,,83.659,-,7.0,-,7,-,,-,
2,2023,2023111,54.0,703,Alpha Tauri,83.991,83.886,,,0.657,0.552,,,0.657,0.552,,,83.46,-,9.0,-,9,-,,-,
2,2023,2023111,55.0,704,Alpha Tauri,84.353,83.903,,,0.833,0.383,,,0.833,0.383,,,83.63,-,9.0,-,9,-,,-,
2,2023,2023111,56.0,705,Alpha Tauri,86.761,83.999,,,3.119,0.357,,,0.591,0.357,,,83.848,-,9.0,-,9,-,,-,
2,2023,2023111,57.0,706,Alpha Tauri,84.113,84.396,,,0.327,0.61,,,0.327,0.61,,,84.099,-,7.0,-,7,-,,-,
2,2023,2023111,58.0,707,Alpha Tauri,84.161,84.289,,,0.258,0.386,,,0.258,0.386,,,84.017,-,7.0,-,7,-,,-,
2,2023,2023111,59.0,708,Alpha Tauri,84.09,86.23,,,0.414,2.554,,,0.414,1.477,,,83.736,-,7.0,-,7,-,,-,
2,2023,2023111,60.0,709,Alpha Tauri,84.413,86.018,,,0.648,2.253,,,0.648,2.253,,,84.122,-,7.0,-,7,-,,-,
2,2023,2023111,61.0,710,Alpha Tauri,84.532,84.434,,,0.674,0.576,,,0.674,0.576,,,83.884,-,9.0,-,9,-,,-,
2,2023,2023111,62.0,711,Alpha Tauri,84.198,84.313,,,0.319,0.434,,,0.319,0.434,,,83.954,-,7.0,-,7,-,,-,
2,2023,2023111,63.0,712,Alpha Tauri,84.171,84.583,,,0.336,0.748,,,0.336,0.748,,,83.835,-,7.0,-,7,-,,-,
2,2023,2023111,64.0,713,Alpha Tauri,84.132,85.662,,,0.229,1.759,,,0.229,0.697,,,84.265,-,7.0,-,7,-,,-,
2,2023,2023111,65.0,714,Alpha Tauri,84.123,84.616,,,0.173,0.666,,,0.173,0.666,,,84.274,-,7.0,-,7,-,,-,
2,2023,2023111,66.0,715,Alpha Tauri,83.968,84.803,,,0.184,1.019,,,0.184,1.019,,,83.917,-,7.0,-,7,-,,-,
2,2023,2023111,67.0,716,Alpha Tauri,83.934,85.749,,,0.3,2.115,,,0.3,0.402,,,83.805,-,7.0,-,7,-,,-,
2,2023,2023111,68.0,717,Alpha Tauri,84.059,83.269,,,0.428,-0.362,,,0.428,-0.362,,,83.723,-,9.0,-,9,-,,-,
2,2023,2023111,69.0,718,Alpha Tauri,87.273,85.2,,,3.118,1.045,,,3.118,1.045,,,84.155,-,9.0,-,9,-,,-,
2,2023,2023120,1.0,719,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023120,2.0,720,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023120,3.0,721,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023120,4.0,722,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023120,5.0,723,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023120,6.0,724,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023120,7.0,725,Alpha Tauri,123.819,122.08,,,0.073,-1.666,,,0.073,-1.666,,,123.746,-,9.0,-,9,-,,-,
2,2023,2023120,8.0,726,Alpha Tauri,122.967,123.742,,,-0.43,0.345,,,-0.43,0.345,,,123.648,-,7.0,-,7,-,,-,
2,2023,2023120,9.0,727,Alpha Tauri,123.92,125.138,,,0.142,1.36,,,0.142,1.36,,,123.827,-,7.0,-,7,-,,-,
2,2023,2023120,10.0,728,Alpha Tauri,124.611,125.669,,,0.888,1.946,,,0.888,1.946,,,123.817,-,7.0,-,7,-,,-,
2,2023,2023120,11.0,729,Alpha Tauri,125.761,126.953,,,1.733,2.925,,,1.733,2.925,,,124.028,-,7.0,-,7,-,,-,
2,2023,2023121,1.0,730,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023121,2.0,731,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023121,3.0,732,Alpha Tauri,115.204,113.774,,,1.123,-0.307,,,1.123,-0.307,,,114.081,-,9.0,-,9,-,,-,
2,2023,2023121,4.0,733,Alpha Tauri,114.815,115.437,,,0.456,1.078,,,0.456,-0.557,,,114.463,-,7.0,-,9,-,,-,
2,2023,2023121,5.0,734,Alpha Tauri,,113.829,,,,-0.816,,,,-0.816,,,114.755,-,-,-,,-,,-,
2,2023,2023121,6.0,735,Alpha Tauri,,114.027,,,,-0.545,,,,-0.545,,,114.625,-,-,-,,-,,-,
2,2023,2023121,7.0,736,Alpha Tauri,112.398,113.679,,,-1.161,0.12,,,-1.161,0.12,,,113.559,-,7.0,-,7,-,,-,
2,2023,2023121,8.0,737,Alpha Tauri,112.975,113.81,,,-0.315,0.52,,,-0.315,0.52,,,113.29,-,7.0,-,7,-,,-,
2,2023,2023121,9.0,738,Alpha Tauri,113.378,,,,0.113,,,,0.113,,,,113.294,-,-,-,,-,,-,
2,2023,2023121,10.0,739,Alpha Tauri,113.034,,,,-0.285,,,,-0.285,,,,113.489,-,-,-,,-,,-,
2,2023,2023121,11.0,740,Alpha Tauri,113.369,112.246,,,-0.092,-1.215,,,-0.092,-1.215,,,113.563,-,9.0,-,9,-,,-,
2,2023,2023121,12.0,741,Alpha Tauri,113.535,114.228,,,-0.026,0.667,,,-0.026,-1.186,,,113.67,-,7.0,-,9,-,,-,
2,2023,2023121,13.0,742,Alpha Tauri,114.036,112.504,,,0.26,-1.272,,,0.26,-1.272,,,113.843,-,9.0,-,9,-,,-,
2,2023,2023121,14.0,743,Alpha Tauri,114.323,112.963,,,0.548,-0.812,,,0.548,-0.812,,,113.775,-,9.0,-,9,-,,-,
2,2023,2023121,15.0,744,Alpha Tauri,115.31,113.326,,,1.298,-0.686,,,0.462,-0.686,,,114.478,-,9.0,-,9,-,,-,
2,2023,2023121,16.0,745,Alpha Tauri,114.625,113.657,,,0.763,-0.205,,,0.763,-0.205,,,113.969,-,9.0,-,9,-,,-,
2,2023,2023121,17.0,746,Alpha Tauri,114.58,114.123,,,0.614,0.157,,,0.614,0.157,,,113.966,-,9.0,-,9,-,,-,
2,2023,2023121,18.0,747,Alpha Tauri,114.826,114.752,,,0.665,0.591,,,0.665,0.591,,,114.161,-,9.0,-,9,-,,-,
2,2023,2023121,19.0,748,Alpha Tauri,115.001,115.757,,,0.498,1.254,,,0.498,1.254,,,114.567,-,7.0,-,7,-,,-,
2,2023,2023121,20.0,749,Alpha Tauri,115.672,116.587,,,0.303,1.218,,,0.303,1.218,,,115.623,-,7.0,-,7,-,,-,
2,2023,2023121,21.0,750,Alpha Tauri,117.354,116.674,,,1.366,0.686,,,1.366,0.686,,,116.278,-,9.0,-,9,-,,-,
2,2023,2023121,22.0,751,Alpha Tauri,,117.058,,,,1.003,,,,1.003,,,116.559,-,-,-,,-,,-,
2,2023,2023121,23.0,752,Alpha Tauri,,114.848,,,,1.036,,,,1.036,,,113.812,-,-,-,,-,,-,
2,2023,2023121,24.0,753,Alpha Tauri,111.719,,,,-0.641,,,,-0.641,,,,112.36,-,-,-,,-,,-,
2,2023,2023121,25.0,754,Alpha Tauri,110.994,,,,-0.553,,,,-0.553,,,,111.581,-,-,-,,-,,-,
2,2023,2023121,26.0,755,Alpha Tauri,111.932,111.394,,,0.545,0.007,,,-0.106,0.007,,,111.43,-,9.0,-,7,-,,-,
2,2023,2023121,27.0,756,Alpha Tauri,111.567,111.76,,,0.073,0.266,,,0.073,0.266,,,111.507,-,7.0,-,7,-,,-,
2,2023,2023121,28.0,757,Alpha Tauri,111.634,111.945,,,-0.125,0.186,,,-0.125,0.186,,,111.759,-,7.0,-,7,-,,-,
2,2023,2023121,29.0,758,Alpha Tauri,112.143,112.147,,,0.308,0.312,,,-0.03,0.312,,,111.986,-,7.0,-,7,-,,-,
